# {"t_start": 1616515191.7361908, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,4.512975,0,0
0,150,6.464416,0,0
0,150,8.404274,0,0
0,150,10.490066,0,0
0,150,12.746512,0,0
0,150,15.080974,0,0
0,150,17.444648,0,0
0,150,19.806736,0,0
0,150,22.169796,0,0
0,150,24.527282,0,0
0,150,26.887347,0,0
0,150,29.260372,0,0
0,150,31.649649,0,0
0,150,48.106417,0,0
0,150,50.469482,0,0
0,150,52.842572,0,0
0,150,55.174309,0,0
0,150,57.533132,0,0
0,150,59.859051,0,0
0,150,62.22189,0,0
0,150,64.57822,0,0
0,150,66.937087,0,0
0,150,69.297153,0,0
0,150,71.692652,0,0
0,150,74.041571,0,0
0,150,76.40187,0,0
0,150,78.766965,0,0
0,150,95.149866,0,0
0,150,97.548372,0,0
1.682896,150,99.921564,1.6828962799230274,1.6828962799230274
1.048966,150,102.291423,1.0489656714407358,1.0489656714407358
0,150,104.659775,0,0
0,150,107.048954,0,0
0,150,109.411332,0,0
0,150,111.771661,0,0
0,150,114.139064,0,0
0,150,116.512106,0,0
0,150,118.876365,0,0
0,150,121.271702,0,0
0,150,123.673896,0,0
0,150,140.087414,0,0
0,150,142.445569,0,0
0,150,144.819321,0,0
0.690475,150,147.191577,0.6904748226820856,0.6904748226820856
0,150,149.575218,0,0
0,150,151.949715,0,0
0,150,154.301143,0,0
0,150,156.661392,0,0
0,150,159.012292,0,0
0,150,161.378158,0,0
0,150,163.716529,0,0
0,150,166.057039,0,0
0,150,168.39484,0,0
0,150,170.745033,0,0
0,150,187.083037,0,0
0,150,189.458499,0,0
0,150,191.796443,0,0
0,150,194.162994,0,0
0,150,196.529804,0,0
0,150,198.891033,0,0
0,150,201.229694,0,0
0,150,203.573606,0,0
0,150,205.948367,0,0
0,150,208.307161,0,0
0,150,210.686673,0,0
0,150,213.047613,0,0
0,150,215.423114,0,0
0,150,217.791507,0,0
0,150,234.059658,0,0
0,150,236.430151,0,0
0,150,238.799712,0,0
0,150,241.175206,0,0
0,150,243.526399,0,0
0,150,245.876406,0,0
0.0808,150,248.235575,0.08080037941807161,0.08080037941807161
0,150,250.610042,0,0
0,150,252.962562,0,0
0,150,255.311724,0,0
0,150,257.676262,0,0
0,150,260.045058,0,0
0,150,262.416102,0,0
0,150,278.815154,0,0
0,150,281.177556,0,0
0,150,283.540276,0,0
0,150,285.911751,0,0
0,150,288.274973,0,0
0,150,290.641201,0,0
0,150,293.033312,0,0
0,150,295.415835,0,0
0,150,297.782128,0,0
0,150,300.15287,0,0
0,150,302.506489,0,0
0,150,304.861151,0,0
0,150,307.231385,0,0
0,150,309.620751,0,0
0,150,327.995592,0,0
0,150,330.345369,0,0
0,150,332.69483,0,0
0,150,335.057349,0,0
0,150,337.420492,0,0
0,150,339.743801,0,0
0,150,342.09858,0,0
0,150,344.469331,0,0
0,150,346.841249,0,0
0,150,349.208873,0,0
0,150,351.591238,0,0
0,150,353.951277,0,0
0,150,356.304077,0,0
0,150,358.657141,0,0
0,150,375.061765,0,0
0,150,377.407675,0,0
0,150,379.774265,0,0
0,150,382.155175,0,0
0,150,384.50956,0,0
0,150,386.891124,0,0
0,150,389.274712,0,0
0,150,391.640836,0,0
0,150,394.014185,0,0
0,150,396.366584,0,0
0,150,398.702477,0,0
0,150,401.039965,0,0
0,150,403.390614,0,0
0.286706,150,419.752119,0.28670556034146755,0.28670556034146755
0.693104,150,422.089568,0.693104485170935,0.693104485170935
0,150,424.423562,0,0
0,150,426.787039,0,0
0,150,429.133914,0,0
0.473522,150,431.51683,0.4735221020963599,0.4735221020963599
0,150,433.894431,0,0
0,150,436.280193,0,0
0,150,438.659655,0,0
0,150,441.033492,0,0
0,150,443.420657,0,0
0,150,445.790593,0,0
0,150,448.166971,0,0
0,150,450.523928,0,0
0.50229,150,466.823661,0.5022897327812386,0.5022897327812386
0,150,469.212732,0,0
0,150,471.590308,0,0
0,150,473.952199,0,0
0,150,476.319637,0,0
0,150,478.69231,0,0
0,150,481.053683,0,0
0,150,483.409468,0,0
0,150,485.783802,0,0
0,150,488.162553,0,0
0,150,490.527534,0,0
0,150,492.883042,0,0
0,150,495.258284,0,0
0,150,497.657103,0,0
0,150,513.837904,0,0
0,150,516.1878,0,0
0,150,518.534653,0,0
0,150,520.894833,0,0
0,150,523.275749,0,0
0,150,525.650107,0,0
0,150,528.028972,0,0
0,150,530.394733,0,0
0,150,532.757749,0,0
0,150,535.110101,0,0
0,150,537.475496,0,0
0,150,539.833336,0,0
0,150,542.205817,0,0
0,150,558.609713,0,0
0,150,561.005388,0,0
0,150,563.381886,0,0
0,150,565.753241,0,0
0,150,568.126615,0,0
0,150,570.530294,0,0
0,150,572.910969,0,0
0,150,575.287096,0,0
0.023538,150,577.675265,0.023537976121432713,0.023537976121432713
0,150,580.057682,0,0
0,150,582.433517,0,0
0,150,584.830594,0,0
0,150,587.197936,0,0
0,150,589.600214,0,0
0,150,606.016782,0,0
0,150,608.393793,0,0
0,150,610.793895,0,0
0,150,613.175481,0,0
0,150,615.549893,0,0
0,150,617.949536,0,0
0,150,620.330021,0,0
0,150,622.695996,0,0
0,150,625.044403,0,0
0,150,627.387452,0,0
0,150,629.760414,0,0
0,150,632.112445,0,0
0,150,634.446153,0,0
0,150,636.775091,0,0
0,150,653.166384,0,0
0,150,655.495852,0,0
0,150,657.827228,0,0
0,150,660.139941,0,0
0,150,662.486705,0,0
0,150,664.831613,0,0
0,150,667.187123,0,0
0,150,669.557565,0,0
0,150,671.946784,0,0
0,150,674.318679,0,0
0,150,676.667354,0,0
0,150,679.022356,0,0
0,150,681.394259,0,0
0,150,700.03899,0,0
0,150,702.428164,0,0
0,150,704.81115,0,0
0,150,707.188437,0,0
0,150,709.581501,0,0
0,150,711.968605,0,0
0,150,714.349103,0,0
0,150,716.723803,0,0
0,150,719.083091,0,0
0,150,721.441428,0,0
0,150,723.806862,0,0
0,150,726.196904,0,0
0,150,728.576007,0,0
0,150,730.966824,0,0
0,150,747.338468,0,0
0,150,749.733277,0,0
0,150,752.130185,0,0
0,150,754.50737,0,0
0,150,756.887623,0,0
0,150,759.280195,0,0
0,150,761.638973,0,0
0,150,763.973675,0,0
0,150,766.365335,0,0
0,150,768.734809,0,0
0,150,771.11302,0,0
0,150,773.507932,0,0
0,150,775.870169,0,0
0,150,778.259402,0,0
0,150,796.925199,0,0
0,150,799.285324,0,0
0,150,801.626455,0,0
0,150,803.97242,0,0
0,150,806.342269,0,0
0,150,808.699197,0,0
0,150,811.056192,0,0
0,150,813.405999,0,0
0,150,815.761519,0,0
0,150,818.160417,0,0
0,150,820.529367,0,0
0,150,822.907742,0,0
0,150,825.24678,0,0
0,150,841.604843,0,0
0.008233,150,843.947464,0.008233096280514496,0.008233096280514496
0,150,846.315742,0,0
0,150,848.670271,0,0
0,150,851.04932,0,0
0,150,853.387005,0,0
0,150,855.738608,0,0
2.34574,150,858.100363,2.3457403719419094,2.3457403719419094
0,150,860.461342,0,0
0,150,862.846134,0,0
0,150,865.230213,0,0
0.60032,150,867.609426,0.600320373814945,0.600320373814945
0,150,869.975614,0,0
0,150,872.322647,0,0
0,150,890.360866,0,0
0.245296,150,892.717061,0.2452956844267583,0.2452956844267583
0,150,895.092082,0,0
0,150,897.47101,0,0
0,150,899.821361,0,0
0,150,902.194963,0,0
0,150,904.549904,0,0
0,150,906.943256,0,0
0,150,909.31554,0,0
0,150,911.6778,0,0
0,150,914.034766,0,0
0,150,916.398883,0,0
