# {"t_start": 1616694496.7605717, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,4.297202,0,0
0,150,6.514117,0,0
0,150,8.687878,0,0
0,150,10.986079,0,0
67.50134,150,13.485331,67.50134037431246,0
0,150,15.935233,0,0
0,150,18.460925,0,0
0.410061,150,20.957506,0.41006123690352214,0.41006123690352214
0,150,23.430767,0,0
0.015601,150,25.9519,0.015601115555222256,0
0,150,28.483469,0,0
0,150,30.926049,0,0
0.256138,150,33.400811,0.25613773908253845,0
0.203976,150,51.728242,0.20397639098625953,0.20397639098625953
0,150,54.207013,0,0
0,150,56.716283,0,0
0,150,59.196405,0,0
65.981252,150,61.717893,65.98125228865436,0
0,150,64.200583,0,0
0,150,66.750123,0,0
0,150,69.239608,0,0
0.659095,150,71.762434,0.6590945576940637,0
0.105447,150,74.254697,0.10544695421826,0
0,150,76.754015,0,0
0,150,79.192999,0,0
0,150,81.731502,0,0
0.44332,150,84.273605,0.44332022328366927,0
0,150,102.659102,0,0
0,150,105.184241,0,0
0,150,107.73049,0,0
0,150,110.234668,0,0
0.007711,150,112.709147,0.0077107392897858285,0.0077107392897858285
0,150,115.181116,0,0
0,150,117.663971,0,0
0.404531,150,120.137256,0.40453091721642287,0
0,150,122.568334,0,0
0,150,125.118761,0,0
0,150,127.627331,0,0
0,150,130.135899,0,0
0,150,132.59839,0,0
0.779285,150,149.326867,0.7792845770795858,0
0,150,151.870018,0,0
0,150,154.295982,0,0
0,150,156.821823,0,0
0.322714,150,159.313102,0.32271429605882984,0
0,150,161.887297,0,0
0,150,164.363503,0,0
0,150,166.867301,0,0
0,150,169.32463,0,0
0,150,171.858546,0,0
0,150,174.379283,0,0
0,150,176.880286,0,0
0,150,179.413005,0,0
0,150,181.872154,0,0
3.738278,150,198.826281,3.738277896969585,3.738277896969585
0.525386,150,201.356237,0.5253856623311167,0
0.128319,150,203.87055,0.12831947895766904,0
0,150,206.313334,0,0
65.981252,150,208.853228,65.98125228865436,0
61.32622,150,211.387013,61.32621953746374,0
0,150,213.890893,0,0
1.146859,150,216.452329,1.1468592243770832,0
0,150,218.941214,0,0
0.313654,150,221.462935,0.31365402693402367,0
62.32338,150,223.926164,62.323379505596336,0
0,150,226.489734,0,0
0.343141,150,228.958116,0.3431414956524649,0
0,150,231.455718,0,0
0,150,248.386172,0,0
0,150,250.894686,0,0
0,150,253.381765,0,0
0,150,255.866894,0,0
0,150,258.389542,0,0
0,150,260.93623,0,0
0,150,263.427511,0,0
0,150,265.924638,0,0
3.774549,150,268.481471,3.7745485690626515,0
0.106714,150,270.965292,0.10671418364289054,0
11.034279,150,273.561857,11.034278511280236,0
0,150,276.018658,0,0
0,150,278.518847,0,0
0,150,295.438888,0,0
0.219653,150,297.936982,0.2196533019459611,0.2196533019459611
0.279372,150,300.427663,0.2793723196741221,0.2793723196741221
0,150,302.930557,0,0
0.754046,150,305.484845,0.7540463570924895,0
0.830387,150,307.981841,0.830387139152609,0
61.32622,150,310.493952,61.32621953746374,0
0,150,312.991971,0,0
61.32622,150,315.453172,61.32621953746374,0
0.754046,150,317.962629,0.7540463570924895,0
0.585664,150,320.448217,0.5856637078634075,0
0,150,322.904688,0,0
0,150,325.39843,0,0
61.32622,150,327.896193,61.32621953746374,0
0.562774,150,344.69791,0.5627740843712565,0
1.059321,150,347.186549,1.059321134684477,0
0,150,349.689806,0,0
0,150,352.175783,0,0
0,150,354.643771,0,0
0.220061,150,357.149923,0.22006108228914356,0
0,150,359.569152,0,0
0,150,362.064895,0,0
0.136598,150,364.567468,0.13659814275170423,0.13659814275170423
0,150,367.008865,0,0
0,150,369.507337,0,0
0,150,372.029151,0,0
0,150,374.44154,0,0
0,150,376.97265,0,0
0,150,393.889068,0,0
0,150,396.342187,0,0
0,150,398.839453,0,0
0,150,401.301536,0,0
0,150,403.795264,0,0
0,150,406.288013,0,0
0,150,408.775568,0,0
0,150,411.310573,0,0
0.789705,150,413.861828,0.7897049948901622,0
0,150,416.370634,0,0
0,150,418.845556,0,0
0,150,421.317286,0,0
0,150,423.772223,0,0
