BC_loss,V_loss,action_loss,gail_loss,entropy
0.0,0.041660261992365125,-0.0017264618258195697,0.0,2.8561836063861845
0.0,0.005278160684974864,-0.0015606805049174,0.0,2.8923991315066813
0.0,0.0026234544206090505,-0.002262625902221771,0.0,2.9147926934063433
0.0,0.0024704408653633434,-0.002084287338948343,0.0,2.9490943893790247
0.0,0.0026518899298025645,-0.0007587466476252303,0.0,2.9916490435600283
0.0,0.0015553153521977946,-0.0004344411259808112,0.0,3.033092797547579
0.0,0.0029364547949626285,0.018316199989203596,0.0,3.094653619080782
0.0,0.0007240758774969436,-0.00014997111284174026,0.0,3.1526196017861365
0.0,0.0018527795689806225,9.296363714383915e-07,0.0,3.2099586188793183
0.0,0.0012288989662920357,-0.0003592661683796905,0.0,3.272277098149061
0.0,0.0025072613252632436,-0.00036541457193379757,0.0,3.322104550153017
0.0,0.0011064551008530543,-0.0002699169355764752,0.0,3.384951797127724
0.0,0.004385133673531527,-0.00025060723746719307,0.0,3.443693468719721
0.0,0.0009234482106876384,-0.00031622063033864833,0.0,3.499291481077671
0.0,0.0020227321265338105,0.000123838094441453,0.0,3.5425756104290484
0.0,0.0019940619638873615,0.0002243074635771336,0.0,3.6045229882001877
0.0,0.00266323935429682,-0.00023099516693037003,0.0,3.6726466946303846
0.0,0.0020463920656766275,0.00017406384322384837,0.0,3.7462624736130237
0.0,0.002810016333569365,-0.00019481628041830845,0.0,3.8186333209276198
0.0,0.0012510620989814925,-0.0003512592040351592,0.0,3.8778039082884788
0.0,0.0008185998244698567,-0.00046524271019734444,0.0,3.9314902469515802
0.0,0.003548680774656532,-0.0004555360297672451,0.0,3.98966128975153
0.0,0.0019435312986388453,-0.00013935148163000122,0.0,4.0529069870710375
0.0,0.0016528324178580079,-7.74092161009321e-05,0.0,4.118183735013008
0.0,0.0013833964020705026,-0.00027557844168768497,0.0,4.186746017634869
0.0,0.0018993546918864013,-0.00021263889830152037,0.0,4.254965651035309
0.0,0.004458806007096428,0.00015436829489772207,0.0,4.319814364612102
0.0,0.0015380545766674914,-0.00030627032792835963,0.0,4.388795073330402
0.0,0.001741430290894641,-0.0002648192290507723,0.0,4.460686524212361
0.0,0.0036187673402309885,0.00027045971182815265,0.0,4.530652660131454
0.0,0.001048310638179828,-0.00047510258737020193,0.0,4.598334723711014
0.0,0.0009105961551540531,-0.0004914944762276719,0.0,4.658280330896377
0.0,0.001199233381794329,0.0011380586031009444,0.0,4.730101291835308
0.0,0.002721650000239606,3.848955384455621e-06,0.0,4.8000915259122845
0.0,0.0025601190938687067,-6.464529142249375e-05,0.0,4.862961000204086
0.0,0.001517845140551799,0.0010730243651778438,0.0,4.925528892874718
0.0,0.0021263143653413863,0.0003020126729097683,0.0,4.994709798693657
0.0,0.001509646457270719,-0.00033627350530878174,0.0,5.066108387708664
0.0,0.00255026206614275,-0.0001648199697228847,0.0,5.128951519727707
0.0,0.0016668726571879232,-9.065194535651244e-05,0.0,5.192601989209652
0.0,0.0027405030621594053,1.4503975035040639e-05,0.0,5.2553070187568665
0.0,0.0014339327191919438,-0.0001000793075945694,0.0,5.327916176617146
0.0,0.005080681826075306,-9.618802250770387e-05,0.0,5.395917502045632
0.0,0.0009365140865156718,-0.0008852348408254329,0.0,5.456619401276112
0.0,0.0031432439467607765,-1.7338093311991542e-05,0.0,5.519880823791027
0.0,0.0024540716849514865,-0.0005160967652045656,0.0,5.593905153870582
0.0,0.001182501032417349,6.19707687292248e-05,0.0,5.663625355064869
0.0,0.004111262384867587,7.092275918694214e-05,0.0,5.731051352620125
0.0,0.0007826005155038729,-0.0006867941465316107,0.0,5.794986692070961
0.0,0.0027610518072833656,0.00011527844944794196,0.0,5.853928571939468
0.0,0.0029951474938570755,3.8700327058904806e-05,0.0,5.919244404137134
0.0,0.0021971659622067818,-0.0004361966923170257,0.0,5.975027620792389
0.0,0.0035238338128692702,0.00042157869756920263,0.0,6.028824873268604
0.0,0.0023106638978788395,-0.00012362938505248167,0.0,6.089567175507545
0.0,0.0024153836973709987,-0.00019498647379805333,0.0,6.144381749629974
0.0,0.0026701291906647386,0.0027918798110476927,0.0,6.202939711511135
0.0,0.004228692714241334,-9.142915732809342e-05,0.0,6.260490292310715
0.0,0.001781466361535422,-0.0003964263320085593,0.0,6.311282812058925
0.0,0.002408077513973694,0.00047871942515484987,0.0,6.359913581609726
0.0,0.004091657371100154,-0.00014276437468652148,0.0,6.405780598521233
0.0,0.0024084699412924237,-0.0001865886923042126,0.0,6.452719932794571
0.0,0.0036427652066777227,-6.714308983646333e-06,0.0,6.504730707406997
0.0,0.005346186280803522,0.0002048594662483083,0.0,6.5475691795349125
0.0,0.002814892743481323,-0.00020793931689695456,0.0,6.598706720769405
0.0,0.0047972639549698215,-4.827631782973185e-05,0.0,6.653564982116222
0.0,0.0026274261945218313,-0.00013693172732018866,0.0,6.7149764686822895
0.0,0.0042975203024980145,-0.0007463085472409148,0.0,6.752511194348335
0.0,0.0039546932843222745,-0.00012070766497345176,0.0,6.798628422617912
0.0,0.003619721766517614,-0.0003180107396474341,0.0,6.854148076474667
0.0,0.0038616876619926186,-0.00013067603977106045,0.0,6.902766145765781
0.0,0.006310353269509505,-0.0001321521613135701,0.0,6.95271562486887
0.0,0.007924775347055402,-0.0002902940188505454,0.0,7.006023068726063
0.0,0.0067767752079817,-0.0002055417553492589,0.0,7.058519101142883
0.0,0.006467479260754772,0.000211521411256399,0.0,7.112477472424507
0.0,0.012602587656874675,-2.1368544184952044e-05,0.0,7.160442668199539
0.0,0.010495116231322755,2.8430003294488414e-05,0.0,7.208858779072761
0.0,0.008635598619002849,-0.00031540569179924207,0.0,7.262914125621319
0.0,0.006643653295759578,-0.00019398451731831302,0.0,7.306762054562569
0.0,0.007932874238758814,0.000747530793887563,0.0,7.3515201613307
0.0,0.013748010859126225,0.00014858900103718043,0.0,7.3965947985649105
0.0,0.018906462559243664,0.0010040208908321802,0.0,7.434699513018131
0.0,0.013424767495598644,0.00026210956202703527,0.0,7.48299507200718
0.0,0.022109774162527174,-6.253566571103874e-05,0.0,7.5306313812732695
0.0,0.015963728737551718,0.00012967561306140852,0.0,7.575729520618916
0.0,0.021206189633812756,0.00013919100019847973,0.0,7.6192506685853
0.0,0.012432001024717466,6.897244020365179e-07,0.0,7.660432188212871
0.0,0.020629333358374424,0.00041399277397431434,0.0,7.698566257953644
0.0,0.020329841604689137,2.9807653845637105e-05,0.0,7.741023634374142
0.0,0.014695339015452192,-0.0004750709173094947,0.0,7.785351292788983
0.0,0.02338824063190259,-0.00027153237897437066,0.0,7.8262029305100445
0.0,0.019796033907914533,0.0004259389184881002,0.0,7.859250780940056
0.0,0.019776192330755293,-0.0002678832781384699,0.0,7.886481323838234
0.0,0.02019512498518452,0.001826055854326114,0.0,7.92927662730217
0.0,0.018229442252777516,0.000586908085460891,0.0,7.968357956409454
0.0,0.023296514799585565,0.0008745198210817762,0.0,8.003710660338403
0.0,0.02752650011680089,-0.0002559417616794235,0.0,8.042298865318298
0.0,0.02607111755060032,-0.0002039983395661693,0.0,8.085783624649048
0.0,0.03424093372304924,1.7260832828469573e-05,0.0,8.130488219857217
