# {"t_start": 1616599187.182036, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,2.940875,0,0
0,150,5.213162,0,0
0,150,7.309812,0,0
9.103633,150,9.736096,9.103632975283062,0
0,150,12.079273,0,0
0.264494,150,14.548364,0.26449414209518474,0
0,150,17.056207,0,0
0.146871,150,19.548703,0.14687102328158075,0
0,150,22.014043,0,0
0,150,24.433444,0,0
0.247005,150,26.959457,0.24700476908379465,0
4.402336,150,29.434401,4.4023358568511215,0
0,150,31.920782,0,0
0,150,48.38641,0,0
0,150,50.873227,0,0
0,150,53.373559,0,0
0,150,55.861278,0,0
61.32622,150,58.37336,61.32621953746374,0
0,150,60.843691,0,0
0,150,63.369157,0,0
0.120032,150,65.832996,0.12003246683072,0
0,150,68.302799,0,0
0,150,70.791176,0,0
0,150,73.321334,0,0
0.214129,150,75.796474,0.21412933859285954,0.21412933859285954
0.759099,150,78.302658,0.7590993423762256,0
9.103633,150,80.884426,9.103632975283062,0
0,150,97.930931,0,0
0.193897,150,100.436403,0.19389738272017198,0
0,150,102.972961,0,0
0,150,105.429261,0,0
0,150,108.009601,0,0
0,150,110.446225,0,0
0,150,113.041114,0,0
0.033168,150,115.447673,0.03316826617959723,0
0.417177,150,117.937976,0.4171773326495435,0
65.981252,150,120.432114,65.98125228865436,0
0,150,122.956368,0,0
0,150,125.438843,0,0
3.511302,150,127.985456,3.511302087680109,0
0,150,146.591265,0,0
0,150,149.129128,0,0
0,150,151.634089,0,0
65.981252,150,154.156816,65.98125228865436,0
0,150,156.649936,0,0
0,150,159.134771,0,0
0.015771,150,161.663535,0.01577117199473166,0.01577117199473166
0,150,164.093944,0,0
0.498527,150,166.618412,0.49852660858173126,0
0,150,169.027773,0,0
0,150,171.558791,0,0
0,150,174.079775,0,0
0.851675,150,176.562471,0.8516747625670413,0.8516747625670413
35.370409,150,179.052568,35.37040882868217,0
0,150,197.352313,0,0
0,150,199.868199,0,0
0,150,202.387521,0,0
0,150,204.908974,0,0
0.167074,150,207.47319,0.16707390772594655,0
0.237991,150,210.045629,0.2379909034909259,0
0,150,212.554823,0,0
0,150,214.992714,0,0
0,150,217.500175,0,0
0,150,220.036336,0,0
0,150,222.463069,0,0
0,150,224.999024,0,0
0,150,227.537991,0,0
0.54917,150,230.011257,0.5491699153266718,0.5491699153266718
0,150,248.056297,0,0
0,150,250.700851,0,0
0,150,253.266104,0,0
3.189698,150,255.782509,3.1896984572493685,0
0,150,258.272204,0,0
0,150,260.76503,0,0
3.791703,150,263.250672,3.791703287622053,0
3.791703,150,265.800373,3.791703287622053,0
0.080441,150,268.332392,0.08044134393441116,0
0,150,270.808996,0,0
0,150,273.30063,0,0
0,150,275.837145,0,0
0.412801,150,278.348722,0.4128008167702609,0
0,150,294.702743,0,0
0,150,297.236162,0,0
0,150,299.728629,0,0
0,150,302.176041,0,0
0.426027,150,304.740991,0.4260267944134819,0
0,150,307.175746,0,0
0.149121,150,309.707513,0.1491209048479445,0.1491209048479445
0.370426,150,312.219334,0.3704257161177985,0
0,150,314.689677,0,0
0,150,317.198118,0,0
0,150,319.746984,0,0
0,150,322.237591,0,0
0,150,324.732206,0,0
11.034279,150,327.23542,11.034278511280236,0
0,150,343.753132,0,0
0.442083,150,346.245298,0.44208287301207316,0
0.217511,150,348.741665,0.2175106074988039,0
0.009988,150,351.28705,0.00998788410019924,0
0,150,353.752939,0,0
0,150,356.251848,0,0
0.503393,150,358.781116,0.5033930046134945,0
2.333139,150,361.249123,2.3331392442903307,0
0,150,363.770103,0,0
0,150,366.261856,0,0
0.217511,150,368.664082,0.2175106074988039,0
0,150,371.295528,0,0
0,150,373.760302,0,0
0,150,376.288144,0,0
9.103633,150,392.85055,9.103632975283062,0
62.32338,150,395.360945,62.323379505596336,0
0,150,397.792184,0,0
0,150,400.325181,0,0
0.502062,150,402.802337,0.5020619308508842,0
0,150,405.279117,0,0
0,150,407.753999,0,0
0,150,410.305491,0,0
0,150,412.768218,0,0
0,150,415.301734,0,0
9.103633,150,417.8079,9.103632975283062,0
0,150,420.332909,0,0
0,150,422.809494,0,0
0,150,439.22019,0,0
0,150,441.665428,0,0
0.68231,150,444.194682,0.6823095579514573,0
0,150,446.68805,0,0
0,150,449.145389,0,0
0,150,451.678355,0,0
0,150,454.139381,0,0
0.015487,150,456.657364,0.015486743250829216,0
0,150,459.218778,0,0
0,150,461.707457,0,0
0,150,464.281788,0,0
0,150,466.78715,0,0
0.020192,150,469.36807,0.020192022072138993,0
0,150,471.788379,0,0
0,150,488.315156,0,0
0,150,490.795121,0,0
0,150,493.27932,0,0
4.768812,150,495.805468,4.768812017159561,0
0,150,498.297522,0,0
0,150,500.826112,0,0
0,150,503.329107,0,0
35.370409,150,505.773574,35.37040882868217,0
0,150,508.345048,0,0
0.272743,150,510.872355,0.2727425999809263,0
0.792696,150,513.382591,0.7926955797244641,0
0.013228,150,515.851228,0.013227894269166929,0
0,150,518.397934,0,0
65.981252,150,520.933137,65.98125228865436,0
0,150,539.399692,0,0
0,150,541.857946,0,0
0,150,544.366916,0,0
0,150,546.866826,0,0
67.50134,150,549.348285,67.50134037431246,0
0.428422,150,551.889868,0.4284219808642761,0
0,150,554.411816,0,0
0,150,556.902114,0,0
0,150,559.415234,0,0
0.836366,150,561.926215,0.8363660911406765,0
0.072618,150,564.404107,0.07261770824837088,0
0,150,566.894008,0,0
0,150,569.388175,0,0
0.115951,150,585.78776,0.11595111408950243,0
0.260491,150,588.34238,0.260491149651774,0
0,150,590.810715,0,0
0.323954,150,593.312111,0.3239538746145748,0
0,150,595.798083,0,0
0,150,598.25274,0,0
0,150,600.729303,0,0
0,150,603.183547,0,0
0,150,605.652379,0,0
0,150,608.21016,0,0
0,150,610.685399,0,0
0,150,613.170956,0,0
0,150,615.679625,0,0
0,150,618.209293,0,0
11.034279,150,635.277602,11.034278511280236,0
0,150,637.834284,0,0
6.634592,150,640.262324,6.634592288351303,0
0,150,642.764254,0,0
0,150,645.236192,0,0
0.700432,150,647.812362,0.7004317194960155,0.7004317194960155
0.058231,150,650.270112,0.058230975800810825,0
0,150,652.838831,0,0
0,150,655.3354,0,0
0,150,657.787985,0,0
0,150,660.312577,0,0
0,150,662.819687,0,0
0,150,665.268922,0,0
0,150,667.744087,0,0
0.095377,150,684.268461,0.09537685182558864,0
0,150,686.732954,0,0
0.782204,150,689.243689,0.7822036959522365,0.7822036959522365
0.487814,150,691.712702,0.48781358170013867,0
0,150,694.269243,0,0
0,150,696.77373,0,0
0,150,699.269323,0,0
0,150,701.878348,0,0
0,150,704.492046,0,0
0,150,707.103037,0,0
0,150,709.809899,0,0
0,150,712.417533,0,0
0.645339,150,715.064616,0.6453386024682799,0
0,150,730.429368,0,0
0.111791,150,733.032982,0.1117914448789441,0
0,150,735.651821,0,0
0,150,738.255011,0,0
0.111791,150,741.012672,0.1117914448789441,0
0,150,743.658584,0,0
0,150,746.305119,0,0
0.614611,150,748.942814,0.6146109391312917,0
0,150,751.606085,0,0
