# {"t_start": 1616599186.8570585, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.272707,0,0
65.981252,150,5.537205,65.98125228865436,0
0,150,7.639577,0,0
0,150,10.067304,0,0
3.774549,150,12.398806,3.7745485690626515,0
0,150,14.868783,0,0
0,150,17.375904,0,0
0,150,19.869855,0,0
0,150,22.334871,0,0
0,150,24.754512,0,0
0,150,27.28085,0,0
0.168122,150,29.755342,0.16812162739388536,0
0.292697,150,32.241658,0.2926972691357278,0
0.181486,150,48.70798,0.18148643116633667,0.18148643116633667
0,150,51.194863,0,0
0,150,53.694061,0,0
0,150,56.182513,0,0
0,150,58.692777,0,0
0,150,61.163062,0,0
0,150,63.690677,0,0
0,150,66.155994,0,0
0,150,68.628392,0,0
0,150,71.112125,0,0
0,150,73.643167,0,0
0,150,76.117598,0,0
0,150,78.626215,0,0
0,150,81.2051,0,0
0,150,98.252983,0,0
0,150,100.75701,0,0
0.546093,150,103.294396,0.5460933288305274,0
0,150,105.752604,0,0
0.023506,150,108.330317,0.023505960675299753,0
0.363259,150,110.767433,0.36325857071024703,0
0.687903,150,113.361829,0.6879032337763177,0
0,150,115.767973,0,0
0,150,118.257782,0,0
0,150,120.751913,0,0
0.475026,150,123.277808,0.47502606733150776,0.47502606733150776
0,150,125.760009,0,0
0.287219,150,128.305312,0.28721928684091846,0
0,150,146.911616,0,0
0,150,149.450561,0,0
0.369018,150,151.954091,0.36901782252355275,0
9.103633,150,154.477381,9.103632975283062,0
0.403895,150,156.970521,0.4038949917938548,0
35.370409,150,159.455641,35.37040882868217,0
0.466632,150,161.984416,0.4666318047484873,0
0.709036,150,164.413839,0.709035949069232,0
0,150,166.940882,0,0
0.149119,150,169.34895,0.14911939074018754,0.14911939074018754
0,150,171.880375,0,0
0.540021,150,174.400405,0.5400207741528952,0
0,150,176.883954,0,0
0,150,179.375031,0,0
62.32338,150,197.67271,62.323379505596336,0
0.551685,150,200.18838,0.5516847171601813,0
0.579214,150,202.708624,0.5792139473400081,0
0,150,205.231312,0,0
3.575527,150,207.794379,3.575527130247636,0
35.370409,150,210.366631,35.37040882868217,0
0,150,212.875714,0,0
0,150,215.314679,0,0
0.294538,150,217.820462,0.2945375239042052,0
0,150,220.356788,0,0
0,150,222.782223,0,0
11.034279,150,225.319517,11.034278511280236,0
0,150,227.858579,0,0
0,150,230.334119,0,0
0,150,248.375859,0,0
0,150,251.021533,0,0
0,150,253.587115,0,0
0.151263,150,256.103668,0.15126267451979825,0
0,150,258.593556,0,0
0.138567,150,261.086196,0.13856680248317543,0
0.018592,150,263.570845,0.018591967237312934,0
0,150,266.121783,0,0
0,150,268.653916,0,0
0,150,271.130244,0,0
0,150,273.622179,0,0
0.847358,150,276.1574,0.8473577410507519,0
0,150,278.669875,0,0
0,150,295.023084,0,0
0.161513,150,297.55848,0.16151324378401755,0
0,150,300.049423,0,0
0,150,302.496793,0,0
0,150,305.061289,0,0
0.444174,150,307.495286,0.44417447869537996,0
0,150,310.026888,0,0
0,150,312.539618,0,0
0,150,315.010649,0,0
0,150,317.518852,0,0
0,150,320.067439,0,0
0,150,322.559331,0,0
0,150,325.053138,0,0
0,150,327.555226,0,0
0,150,344.073031,0,0
0,150,346.566893,0,0
0,150,349.062889,0,0
1.420749,150,351.607249,1.420749230118358,1.420749230118358
0,150,354.074321,0,0
0.442083,150,356.571701,0.44208287301207316,0
0,150,359.104081,0,0
0,150,361.570655,0,0
0.249033,150,364.08907,0.24903348347782184,0
0,150,366.581399,0,0
0,150,368.984928,0,0
0,150,371.616786,0,0
0.194932,150,374.078834,0.1949317045834843,0
0.542107,150,376.608486,0.5421072388693657,0
0,150,393.172162,0,0
0.926396,150,395.682574,0.9263962313346524,0.9263962313346524
0,150,398.112105,0,0
0,150,400.646022,0,0
0,150,403.124239,0,0
2.90943,150,405.600852,2.9094298577727864,2.9094298577727864
0,150,408.075413,0,0
0,150,410.628052,0,0
0,150,413.088947,0,0
0,150,415.622939,0,0
0,150,418.128967,0,0
9.103633,150,420.653477,9.103632975283062,0
0,150,423.132233,0,0
0,150,439.54212,0,0
0,150,441.986384,0,0
0.255501,150,444.51697,0.2555007955838202,0
0,150,447.008035,0,0
0,150,449.466631,0,0
0,150,451.999028,0,0
0.330009,150,454.4593,0.3300085028253451,0
0.813634,150,456.979173,0.8136343002924656,0
0,150,459.541008,0,0
0,150,462.028456,0,0
0.813634,150,464.600762,0.8136343002924656,0
61.32622,150,467.107604,61.32621953746374,0
0,150,469.689963,0,0
0,150,472.107987,0,0
0,150,488.635445,0,0
0,150,491.114943,0,0
0,150,493.599434,0,0
0,150,496.128695,0,0
0,150,498.618248,0,0
0,150,501.147148,0,0
0,150,503.65024,0,0
0,150,506.097793,0,0
0.571757,150,508.663507,0.5717567918039916,0
0,150,511.194516,0,0
0,150,513.706126,0,0
35.370409,150,516.172336,35.37040882868217,0
0,150,518.718301,0,0
0,150,521.254741,0,0
0.438759,150,539.719628,0.4387594453577093,0
0,150,542.178193,0,0
0,150,544.686989,0,0
0.475077,150,547.186988,0.47507736122372524,0
0.852765,150,549.670786,0.8527647137036429,0.8527647137036429
0,150,552.211704,0,0
54.645383,150,554.732345,54.64538272765843,0
0,150,557.221182,0,0
0.583475,150,559.736274,0.5834748066405505,0
0,150,562.24782,0,0
0.323954,150,564.72575,0.3239538746145748,0
0.115951,150,567.214051,0.11595111408950243,0
0.620957,150,569.709787,0.6209572960684713,0
0,150,586.108931,0,0
9.103633,150,588.66334,9.103632975283062,0
0,150,591.132055,0,0
7.364967,150,593.631335,7.3649667362368945,0
0,150,596.119014,0,0
0,150,598.57488,0,0
0.875097,150,601.048911,0.8750972439315488,0
0,150,603.503435,0,0
0,150,605.973655,0,0
0.005392,150,608.529255,0.005391669824638012,0
0,150,611.008063,0,0
0,150,613.490649,0,0
0,150,615.999966,0,0
0,150,618.53225,0,0
1.540645,150,635.598663,1.5406449825751496,0
0.269408,150,638.154549,0.26940803821596204,0
0,150,640.581856,0,0
0,150,643.086156,0,0
0,150,645.5576,0,0
0,150,648.133254,0,0
0,150,650.590577,0,0
0,150,653.159965,0,0
0,150,655.65716,0,0
0,150,658.107607,0,0
0,150,660.634388,0,0
0.12287,150,663.13963,0.12287008796726828,0
0,150,665.587387,0,0
0,150,668.06466,0,0
3.422504,150,684.589719,3.422503548848384,0
0,150,687.052828,0,0
0,150,689.563535,0,0
0,150,692.033333,0,0
0.027523,150,694.590274,0.02752311037764288,0
0.409647,150,697.09706,0.40964734061160246,0
0,150,699.58985,0,0
0,150,702.201846,0,0
0,150,704.81358,0,0
0,150,707.423637,0,0
0,150,710.12957,0,0
0,150,712.73794,0,0
0,150,715.382407,0,0
0.065735,150,730.747387,0.06573484089644599,0
0,150,733.355996,0,0
0,150,735.9734,0,0
0,150,738.574869,0,0
0.07671,150,741.332302,0.0767096016123876,0
0.022297,150,743.980022,0.022296663630853697,0.022296663630853697
0,150,746.624327,0,0
0,150,749.265164,0,0
0.706597,150,751.925968,0.7065969880216655,0
0,150,754.723404,0,0
0,150,757.331027,0,0
0,150,759.98914,0,0
0,150,762.480197,0,0
0,150,764.949419,0,0
0,150,780.823195,0,0
0,150,783.314843,0,0
1.510571,150,785.788877,1.510570748597456,0
0,150,788.278875,0,0
0.136784,150,790.791686,0.1367841435332915,0
1.209588,150,793.402486,1.2095880478144598,0
0,150,795.967332,0,0
0,150,798.406692,0,0
0,150,800.929566,0,0
2.866403,150,803.405325,2.8664031959662224,0
0,150,806.000068,0,0
1.623471,150,808.578316,1.6234709139587178,0
0,150,811.196816,0,0
1.279335,150,813.779802,1.2793353281672504,1.2793353281672504
0,150,830.22971,0,0
0.620865,150,832.92181,0.620864647565299,0
0,150,835.420908,0,0
54.645383,150,838.042458,54.64538272765843,0
0,150,840.645869,0,0
0,150,843.284596,0,0
0,150,845.856979,0,0
0,150,848.475021,0,0
0,150,851.083794,0,0
0,150,853.756663,0,0
0,150,856.330747,0,0
0,150,858.838087,0,0
0,150,861.454885,0,0
2.233377,150,877.695507,2.233376675254838,0
0,150,880.385201,0,0
0.27788,150,883.086352,0.2778803385008166,0
0,150,885.732053,0,0
1.287167,150,888.357682,1.2871668707770554,0
1.428848,150,890.984463,1.4288482902545236,0
3.774549,150,893.559375,3.7745485690626515,0
1.356588,150,896.158646,1.3565883247800656,0
0,150,898.828708,0,0
62.32338,150,901.412666,62.323379505596336,0
0,150,903.999521,0,0
0,150,906.564366,0,0
1.027946,150,909.172457,1.0279455877801822,0
0,150,911.779963,0,0
0,150,927.861108,0,0
0,150,930.535116,0,0
0,150,933.145874,0,0
0,150,935.816285,0,0
0,150,938.377095,0,0
0,150,940.997707,0,0
0,150,943.634936,0,0
0,150,946.247341,0,0
0.600356,150,948.857836,0.6003561507213645,0
0,150,951.448936,0,0
0,150,954.084094,0,0
9.103633,150,956.698326,9.103632975283062,0
0.316448,150,959.395382,0.3164480831565881,0
0,150,962.011186,0,0
1.815658,150,977.924522,1.8156579513272506,0
0,150,980.481549,0,0
0,150,983.076936,0,0
0,150,985.587794,0,0
0,150,988.173264,0,0
0,150,990.799862,0,0
0,150,993.404111,0,0
2.505869,150,996.087558,2.5058690409273088,0
0,150,998.795873,0,0
0,150,1001.320953,0,0
54.645383,150,1003.917902,54.64538272765843,0
4.123961,150,1006.612529,4.123960581773629,0
0,150,1009.153289,0,0
0.53615,150,1025.448623,0.5361498190870748,0
0,150,1027.960588,0,0
0,150,1030.624266,0,0
0,150,1033.238167,0,0
0,150,1035.743875,0,0
0,150,1038.373307,0,0
0,150,1041.063701,0,0
3.774549,150,1043.765669,3.7745485690626515,0
0.031363,150,1046.335687,0.031363310506259845,0
0,150,1049.021252,0,0
0,150,1051.543607,0,0
0,150,1054.104993,0,0
