# {"t_start": 1616599187.2011478, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
61.32622,150,2.920885,61.32621953746374,0
0.146871,150,5.194779,0.14687102328158075,0.14687102328158075
0,150,7.298421,0,0
0.146871,150,9.717498,0.14687102328158075,0
65.981252,150,12.061332,65.98125228865436,0
0,150,14.531197,0,0
0,150,17.038515,0,0
0.072951,150,19.532292,0.07295075003245666,0
0.536286,150,21.995553,0.5362861175972589,0
67.50134,150,24.415961,67.50134037431246,0
0,150,26.943477,0,0
65.981252,150,29.416678,65.98125228865436,0
0,150,31.903779,0,0
0,150,48.369486,0,0
0,150,50.85598,0,0
0,150,53.354987,0,0
0,150,55.843084,0,0
61.32622,150,58.355465,61.32621953746374,0
0,150,60.824976,0,0
0,150,63.351246,0,0
11.034279,150,65.816273,11.034278511280236,0
7.207553,150,68.287677,7.207553422705544,7.207553422705544
0,150,70.774017,0,0
0,150,73.303558,0,0
0,150,75.778347,0,0
0,150,78.28675,0,0
0.193897,150,80.867543,0.19389738272017198,0
0,150,97.914632,0,0
0,150,100.419105,0,0
0,150,102.956225,0,0
0,150,105.412122,0,0
0,150,107.993721,0,0
0,150,110.429149,0,0
0.166454,150,113.023247,0.1664544094025353,0
0,150,115.431483,0,0
11.034279,150,117.920716,11.034278511280236,0
0,150,120.413994,0,0
0,150,122.938761,0,0
0,150,125.421105,0,0
0,150,127.968178,0,0
61.32622,150,146.574713,61.32621953746374,0
0,150,149.110609,0,0
0,150,151.616862,0,0
61.32622,150,154.139176,61.32621953746374,0
0,150,156.633049,0,0
0,150,159.116901,0,0
0,150,161.645838,0,0
0,150,164.076422,0,0
3.774549,150,166.601417,3.7745485690626515,0
0,150,169.0108,0,0
0,150,171.542057,0,0
0.709036,150,174.061418,0.709035949069232,0
0,150,176.545975,0,0
0,150,179.036189,0,0
0,150,197.334908,0,0
0.338672,150,199.851036,0.338671870884257,0
0.378907,150,202.368402,0.37890696970511284,0
0,150,204.891766,0,0
62.32338,150,207.455605,62.323379505596336,0
0,150,210.027609,0,0
0,150,212.536069,0,0
94.071831,150,214.97454,94.07183063123934,0
0,150,217.483001,0,0
0,150,220.01957,0,0
0,150,222.444792,0,0
0.138567,150,224.981117,0.13856680248317543,0.13856680248317543
0,150,227.520603,0,0
0.087144,150,229.992282,0.08714448874287162,0
0,150,248.040347,0,0
0,150,250.683915,0,0
0,150,253.249327,0,0
0.340505,150,255.764938,0.34050515685547955,0
0,150,258.255008,0,0
0.087144,150,260.747622,0.08714448874287162,0
0,150,263.235013,0,0
0.017366,150,265.782694,0.017366483237684083,0
0.39248,150,268.31373,0.39247996666657625,0
0,150,270.791752,0,0
0.766429,150,273.28246,0.7664286151876645,0
1.414795,150,275.819224,1.4147950616500125,0
0,150,278.331867,0,0
0,150,294.684848,0,0
0,150,297.21843,0,0
0,150,299.710929,0,0
0,150,302.158588,0,0
0.073633,150,304.721701,0.0736326468867331,0
0,150,307.158462,0,0
0,150,309.689588,0,0
0.577757,150,312.201329,0.5777565358363975,0
0,150,314.672433,0,0
0.640986,150,317.180205,0.6409857381062414,0
0,150,319.730084,0,0
0.239614,150,322.219733,0.2396144815423158,0
0,150,324.714616,0,0
0,150,327.218561,0,0
0.009988,150,343.735618,0.00998788410019924,0
0,150,346.228315,0,0
0.516508,150,348.724403,0.5165084521472494,0
0,150,351.268848,0,0
0,150,353.736652,0,0
0.249033,150,356.233459,0.24903348347782184,0
0,150,358.763596,0,0
0,150,361.231707,0,0
0,150,363.752423,0,0
0,150,366.244691,0,0
0,150,368.646851,0,0
0,150,371.277819,0,0
0,150,373.741558,0,0
0,150,376.271686,0,0
0,150,392.833002,0,0
0,150,395.342881,0,0
0,150,397.775491,0,0
0,150,400.307875,0,0
0,150,402.786494,0,0
0,150,405.262619,0,0
0.117882,150,407.73699,0.11788205473502555,0.11788205473502555
0,150,410.286803,0,0
9.103633,150,412.748702,9.103632975283062,0
0.20007,150,415.283491,0.20007015669840333,0
0.436489,150,417.791655,0.4364888299189297,0.4364888299189297
0,150,420.31564,0,0
0,150,422.794474,0,0
0,150,439.202949,0,0
0,150,441.649711,0,0
0,150,444.178001,0,0
0,150,446.671015,0,0
0,150,449.128155,0,0
0.813634,150,451.661662,0.8136343002924656,0.8136343002924656
0,150,454.122772,0,0
0,150,456.640359,0,0
0.85525,150,459.200573,0.8552499730401487,0.8552499730401487
0.251909,150,461.690324,0.2519093313677683,0
9.103633,150,464.264394,9.103632975283062,0
0.020192,150,466.768959,0.020192022072138993,0
0.095404,150,469.351796,0.09540369735923748,0
