# {"t_start": 1618486530.2952812, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
0,150,4.616502,0,0
35.370409,150,6.872973,35.37040882868217,0
0,150,9.085577,0,0
94.071831,150,11.349407,94.07183063123934,0
67.50134,150,13.780912,67.50134037431246,0
0,150,16.170292,0,0
67.50134,150,18.655212,67.50134037431246,0
0.314477,150,21.109622,0.314477219110465,0
0.829764,150,23.569139,0.8297637555115488,0
0.226061,150,25.940069,0.22606126814247463,0
0,150,28.354603,0,0
0,150,30.771952,0,0
0,150,33.22376,0,0
0.265683,150,49.713097,0.26568298317713035,0
0,150,52.214482,0,0
0,150,54.631326,0,0
0,150,57.095063,0,0
0,150,59.542645,0,0
0,150,61.92863,0,0
0,150,64.349972,0,0
0,150,66.880052,0,0
0,150,69.296954,0,0
0,150,71.688861,0,0
0,150,74.130875,0,0
0,150,76.559054,0,0
0.178809,150,78.98126,0.1788086469561897,0
0,150,81.44822,0,0
0,150,98.277895,0,0
0,150,100.688523,0,0
9.103633,150,103.136584,9.103632975283062,0
0.245568,150,105.608177,0.2455678782111873,0.2455678782111873
0,150,108.00967,0,0
2.277881,150,110.462708,2.2778811711220635,0
0,150,112.897489,0,0
0.036305,150,115.292987,0.03630488338444515,0
0.33676,150,117.710156,0.33675976358919324,0
0,150,120.118795,0,0
0,150,122.607857,0,0
67.50134,150,125.069694,67.50134037431246,0
0,150,127.487643,0,0
0,150,143.989688,0,0
0,150,146.429773,0,0
67.50134,150,148.854649,67.50134037431246,0
0,150,151.28576,0,0
0,150,153.824569,0,0
0.179867,150,156.252562,0.17986747851468643,0
0,150,158.765416,0,0
0.472133,150,161.204891,0.47213301228230364,0.47213301228230364
0.238918,150,163.664106,0.23891791668419438,0
0,150,166.028331,0,0
0,150,168.529868,0,0
0,150,171.062372,0,0
0,150,173.618606,0,0
0,150,176.313679,0,0
0,150,192.811085,0,0
0,150,195.226757,0,0
0,150,197.616616,0,0
0,150,200.087364,0,0
0,150,202.482591,0,0
0.640851,150,204.921046,0.6408511740821319,0
0,150,207.319547,0,0
0,150,209.698472,0,0
0,150,212.135512,0,0
0.533295,150,214.527464,0.5332945798702715,0.5332945798702715
0.669349,150,217.049443,0.6693491592699083,0
0,150,219.4889,0,0
0,150,221.895615,0,0
6.973754,150,224.331882,6.97375367041223,6.97375367041223
0,150,242.286953,0,0
0,150,244.716604,0,0
0,150,247.203583,0,0
0,150,249.68063,0,0
0,150,252.069368,0,0
0,150,254.579304,0,0
0,150,256.974533,0,0
0,150,259.452848,0,0
0.81109,150,261.816697,0.8110895229771533,0
0,150,264.246835,0,0
0,150,266.705346,0,0
0,150,269.144621,0,0
0.428277,150,271.634224,0.4282773533256483,0
0,150,288.026707,0,0
0,150,290.493167,0,0
0,150,292.914092,0,0
0.301867,150,295.328803,0.30186706652514883,0.30186706652514883
1.23508,150,297.800584,1.2350795886033108,0
0,150,300.234983,0,0
0,150,302.648016,0,0
0.508684,150,305.063377,0.5086836748285065,0
3.774549,150,307.538388,3.7745485690626515,0
3.774549,150,309.896683,3.7745485690626515,0
0,150,312.346812,0,0
