# {"t_start": 1618486530.2858076, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
0,150,4.623057,0,0
54.645383,150,6.880072,54.64538272765843,0
0,150,9.087418,0,0
0,150,11.352739,0,0
0,150,13.783781,0,0
0,150,16.171455,0,0
3.774549,150,18.65582,3.7745485690626515,0
0,150,21.110878,0,0
0,150,23.572092,0,0
0,150,25.941989,0,0
0,150,28.35735,0,0
0,150,30.774393,0,0
0.086805,150,33.22411,0.08680501925757633,0
0,150,49.71595,0,0
67.50134,150,52.217072,67.50134037431246,0
0,150,54.631811,0,0
0,150,57.098049,0,0
0,150,59.545519,0,0
0.436578,150,61.932885,0.4365784000957563,0
0,150,64.353919,0,0
94.071831,150,66.881657,94.07183063123934,0
0,150,69.298998,0,0
0,150,71.690617,0,0
0,150,74.130698,0,0
0,150,76.563366,0,0
0.024376,150,78.982332,0.024376205623458658,0
0,150,81.451616,0,0
61.32622,150,98.281041,61.32621953746374,0
0,150,100.690044,0,0
0,150,103.139953,0,0
0.686891,150,105.610047,0.6868913573435698,0
0,150,108.011179,0,0
0.245568,150,110.464283,0.2455678782111873,0
0,150,112.899131,0,0
0,150,115.297371,0,0
0,150,117.712073,0,0
0,150,120.120655,0,0
0.112277,150,122.610207,0.11227715353950851,0
0,150,125.071339,0,0
0,150,127.489774,0,0
0.776337,150,143.991207,0.776337037888832,0
0,150,146.430775,0,0
0.103618,150,148.856406,0.10361765906809706,0
61.32622,150,151.288425,61.32621953746374,0
0.575766,150,153.827209,0.5757663737958096,0
0,150,156.25582,0,0
0.329119,150,158.76738,0.32911947810686193,0
0,150,161.207019,0,0
94.071831,150,163.667204,94.07183063123934,0
0,150,166.033424,0,0
0,150,168.530956,0,0
0.074409,150,171.065849,0.07440930825127878,0
0.738794,150,173.61892,0.738794131502331,0.738794131502331
0,150,176.31919,0,0
0.861798,150,192.812775,0.8617983578962028,0
0,150,195.229173,0,0
0,150,197.620135,0,0
0,150,200.089746,0,0
