# {"t_start": 1618486530.416001, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
0,150,4.507537,0,0
0,150,6.758306,0,0
0,150,8.960035,0,0
35.370409,150,11.227071,35.37040882868217,0
61.32622,150,13.656832,61.32621953746374,0
3.774549,150,16.044437,3.7745485690626515,0
0.264494,150,18.529307,0.26449414209518474,0
0,150,20.983268,0,0
0,150,23.444804,0,0
0,150,25.815072,0,0
0,150,28.229008,0,0
0,150,30.647609,0,0
0,150,33.097179,0,0
0.321399,150,49.588983,0.3213988270409265,0
0,150,52.089746,0,0
0,150,54.504363,0,0
9.103633,150,56.968753,9.103632975283062,0
0.429851,150,59.417183,0.4298507539464188,0
0,150,61.806521,0,0
0,150,64.226276,0,0
0,150,66.755527,0,0
0.040444,150,69.171349,0.04044367782875069,0
0,150,71.561914,0,0
0,150,74.003838,0,0
0.06071,150,76.435559,0.06071016198147394,0
3.774549,150,78.856361,3.7745485690626515,0
0,150,81.32457,0,0
0,150,98.154619,0,0
0,150,100.56263,0,0
0,150,103.012945,0,0
0,150,105.483183,0,0
0,150,107.885122,0,0
0,150,110.338065,0,0
0,150,112.771962,0,0
0,150,115.169631,0,0
0,150,117.585042,0,0
54.645383,150,119.991681,54.64538272765843,0
0,150,122.482582,0,0
0.217371,150,124.943033,0.2173714174588517,0
0,150,127.362396,0,0
0,150,143.864387,0,0
0.112277,150,146.303604,0.11227715353950851,0
1.729279,150,148.729997,1.7292794955897728,0
0,150,151.159809,0,0
0,150,153.699659,0,0
7.794191,150,156.128941,7.794191256611649,7.794191256611649
0.565206,150,158.639522,0.5652061921241113,0
0,150,161.07986,0,0
0,150,163.540897,0,0
0,150,165.906092,0,0
0.861798,150,168.401708,0.8617983578962028,0
0,150,170.940187,0,0
0,150,173.493188,0,0
0,150,176.19658,0,0
0,150,192.685342,0,0
0,150,195.101617,0,0
0.898779,150,197.494544,0.8987789463358132,0.8987789463358132
0,150,199.962695,0,0
94.071831,150,202.356444,94.07183063123934,0
0,150,204.797132,0,0
0.171409,150,207.193284,0.17140878775754287,0
0,150,209.571167,0,0
0,150,212.010992,0,0
0,150,214.405349,0,0
0,150,216.927962,0,0
0,150,219.363721,0,0
61.32622,150,221.771227,61.32621953746374,0
0,150,224.206592,0,0
0.027099,150,242.161507,0.02709864479857449,0
0,150,244.591688,0,0
0.41503,150,247.078612,0.41502979359950176,0
0,150,249.55591,0,0
94.071831,150,251.940434,94.07183063123934,0
9.103633,150,254.454128,9.103632975283062,0
0,150,256.854346,0,0
0,150,259.329038,0,0
0,150,261.691308,0,0
0,150,264.122779,0,0
0,150,266.580848,0,0
0,150,269.020168,0,0
3.774549,150,271.509027,3.7745485690626515,0
0,150,287.904042,0,0
0,150,290.368401,0,0
0,150,292.78775,0,0
0,150,295.204135,0,0
0,150,297.677017,0,0
0.201791,150,300.108736,0.20179059607665206,0
0,150,302.526881,0,0
0,150,304.938228,0,0
0,150,307.413768,0,0
0,150,309.774356,0,0
0,150,312.222584,0,0
0,150,314.675217,0,0
0.232142,150,317.169888,0.23214207457849712,0
0.736918,150,319.601394,0.7369184849189963,0
0,150,336.006921,0,0
0,150,338.474913,0,0
0,150,340.857176,0,0
0,150,343.324657,0,0
0,150,345.675344,0,0
94.071831,150,348.169806,94.07183063123934,0
0,150,350.564724,0,0
0,150,353.051343,0,0
0,150,355.491215,0,0
0,150,357.921326,0,0
0,150,360.325683,0,0
0.883027,150,362.802665,0.8830272979764927,0
0,150,365.206276,0,0
0,150,367.60782,0,0
0,150,386.174115,0,0
0,150,388.523355,0,0
0,150,390.96026,0,0
0,150,393.367854,0,0
0,150,395.844738,0,0
0.025448,150,398.27864,0.025447687310248268,0
0,150,400.708869,0,0
0,150,403.124341,0,0
0.175455,150,405.522996,0.17545510364848393,0
0,150,407.948364,0,0
0.019923,150,410.383858,0.019923315353790993,0
54.645383,150,412.912926,54.64538272765843,0
0,150,415.356197,0,0
0,150,431.68017,0,0
0,150,434.203108,0,0
94.071831,150,436.636563,94.07183063123934,0
0,150,439.118224,0,0
0,150,441.544499,0,0
0,150,443.932912,0,0
0,150,446.401993,0,0
0,150,448.889205,0,0
61.32622,150,451.312463,61.32621953746374,0
0,150,453.754922,0,0
0,150,456.207362,0,0
0.722143,150,458.574783,0.7221426025393328,0
0,150,460.944458,0,0
0,150,463.479598,0,0
11.034279,150,479.979127,11.034278511280236,0
0,150,482.536971,0,0
0,150,484.973211,0,0
0,150,487.368409,0,0
0.003673,150,489.898483,0.0043820806162130355,0
0,150,492.332237,0,0
0,150,494.79051,0,0
0.121414,150,497.227542,0.12141437948337774,0
0,150,499.641557,0,0
0,150,502.110023,0,0
0,150,504.558735,0,0
1.238892,150,507.026788,1.2388919528785367,0
0,150,509.413244,0,0
0.065817,150,511.929006,0.0658165260595982,0.0658165260595982
0,150,530.16649,0,0
0,150,532.632913,0,0
0.621085,150,535.160543,0.6210851812239636,0
0,150,537.561374,0,0
3.774549,150,540.002579,3.7745485690626515,0
0,150,542.491896,0,0
0.238606,150,544.972169,0.23860602577754542,0
0,150,547.403393,0,0
0,150,549.797403,0,0
0.621085,150,552.272053,0.6210851812239636,0
0,150,554.677777,0,0
62.32338,150,557.122639,62.323379505596336,0
0,150,559.516035,0,0
0.383135,150,575.99561,0.3831354116164192,0
0.002062,150,578.41284,0.002062033389196971,0
0.268449,150,580.851202,0.2684493213819441,0
0,150,583.276408,0,0
0,150,585.743713,0,0
0,150,588.198989,0,0
0,150,590.644945,0,0
0,150,593.079405,0,0
2.240595,150,595.496085,2.2405949480700964,0
0,150,597.897668,0,0
0,150,600.336286,0,0
0.364141,150,602.67675,0.36414056694655583,0
0.265883,150,605.12368,0.26588305270250945,0
0,150,607.571824,0,0
0,150,623.971136,0,0
0.758227,150,626.459728,0.75822702460058,0.75822702460058
0,150,628.935741,0,0
0,150,631.451348,0,0
