# {"t_start": 1618486530.4024358, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
0,150,4.510431,0,0
67.50134,150,6.769132,67.50134037431246,0
3.774549,150,8.976593,3.7745485690626515,0
67.50134,150,11.245127,67.50134037431246,0
0,150,13.674958,0,0
11.034279,150,16.064227,11.034278511280236,0
61.32622,150,18.549717,61.32621953746374,0
0.829764,150,21.003642,0.8297637555115488,0
0.829764,150,23.464139,0.8297637555115488,0
0,150,25.834994,0,0
0,150,28.249853,0,0
0,150,30.668388,0,0
0,150,33.118025,0,0
0,150,49.609264,0,0
0,150,52.109272,0,0
0.084778,150,54.526108,0.08477790553457065,0
0,150,56.990722,0,0
11.034279,150,59.437148,11.034278511280236,0
0,150,61.826657,0,0
0.040444,150,64.245916,0.04044367782875069,0.04044367782875069
0,150,66.77478,0,0
0,150,69.192385,0,0
0,150,71.583822,0,0
0,150,74.025643,0,0
7.559679,150,76.455038,7.559678728870516,0
0,150,78.876608,0,0
0,150,81.345089,0,0
0,150,98.172276,0,0
62.32338,150,100.583391,62.323379505596336,0
0,150,103.033505,0,0
0.820544,150,105.502112,0.8205439884247191,0
0,150,107.904536,0,0
0,150,110.358097,0,0
0.373698,150,112.792065,0.3736981944855635,0
0.399754,150,115.189116,0.39975386004332136,0
0,150,117.604873,0,0
0,150,120.013283,0,0
0,150,122.503012,0,0
0,150,124.964522,0,0
0,150,127.38271,0,0
0,150,143.884867,0,0
0,150,146.32458,0,0
0,150,148.74992,0,0
0,150,151.181114,0,0
0,150,153.719561,0,0
0.225888,150,156.147846,0.22588825840310978,0
0,150,158.661112,0,0
0,150,161.100323,0,0
0.29314,150,163.559418,0.2931403596163029,0
0.182329,150,165.924633,0.182329490036514,0
94.071831,150,168.424131,94.07183063123934,0
0,150,170.960571,0,0
54.645383,150,173.513742,54.64538272765843,0
0,150,176.21288,0,0
0,150,192.706887,0,0
0,150,195.121559,0,0
0,150,197.512721,0,0
0.161073,150,199.982522,0.16107322806400837,0
0,150,202.378341,0,0
0,150,204.816834,0,0
5.605024,150,207.214503,5.605024265088888,0
35.370409,150,209.589393,35.37040882868217,0
0,150,212.030053,0,0
0,150,214.424759,0,0
0,150,216.945518,0,0
0.068091,150,219.382847,0.0680913284094461,0
0,150,221.791833,0,0
0.513086,150,224.226966,0.513085654467321,0
