# {"t_start": 1618486530.456873, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
62.32338,150,4.454064,62.323379505596336,0
0,150,6.718686,0,0
0,150,8.927705,0,0
0.445143,150,11.191061,0.44514309553365783,0
0,150,13.620806,0,0
0,150,16.006888,0,0
0.628284,150,18.495119,0.6282843160836892,0
0,150,20.949108,0,0
0,150,23.410022,0,0
1.542621,150,25.779946,1.5426206160900664,0
3.974039,150,28.194828,3.974038739448196,0
0,150,30.614038,0,0
0,150,33.063431,0,0
0,150,49.552612,0,0
0,150,52.054942,0,0
0,150,54.470721,0,0
0.712958,150,56.935753,0.712958315504481,0
0.321399,150,59.382552,0.3213988270409265,0
0,150,61.771945,0,0
0,150,64.191282,0,0
0,150,66.720059,0,0
0,150,69.137266,0,0
0,150,71.529091,0,0
0,150,73.970916,0,0
0,150,76.399503,0,0
0,150,78.82204,0,0
0,150,81.289881,0,0
0.025416,150,98.117041,0.025415669883280256,0.025415669883280256
0,150,100.528034,0,0
0,150,102.977614,0,0
0,150,105.447895,0,0
0.536729,150,107.849589,0.5367285876911821,0
35.370409,150,110.303088,35.37040882868217,0
0,150,112.737837,0,0
0,150,115.133961,0,0
0,150,117.550157,0,0
0,150,119.958706,0,0
0.33676,150,122.448027,0.33675976358919324,0
0.399754,150,124.909562,0.39975386004332136,0
0,150,127.328482,0,0
0,150,143.830274,0,0
0,150,146.269886,0,0
0,150,148.695413,0,0
0,150,151.125396,0,0
0.455163,150,153.664563,0.4551628445916993,0
0,150,156.093746,0,0
0.055366,150,158.605632,0.05536632976085243,0
0.601614,150,161.04487,0.6016139661451143,0.6016139661451143
0,150,163.505237,0,0
0,150,165.869872,0,0
0.1152,150,168.369536,0.11519992489767639,0
0.640851,150,170.903115,0.6408511740821319,0
0,150,173.459424,0,0
0.861798,150,176.156753,0.8617983578962028,0
0.861798,150,192.651878,0.8617983578962028,0
0,150,195.067041,0,0
0,150,197.455446,0,0
0.32409,150,199.927984,0.32409000694199863,0
0,150,202.323853,0,0
0.171409,150,204.760844,0.17140878775754287,0
0.087121,150,207.158894,0.08712115193244441,0
0,150,209.536947,0,0
0,150,211.97552,0,0
0,150,214.370234,0,0
0,150,216.893327,0,0
0,150,219.328571,0,0
0.229671,150,221.736818,0.22967102492303526,0
0.512955,150,224.171838,0.5129552208601111,0.5129552208601111
