# {"t_start": 1618486530.46079, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
61.32622,150,4.450244,61.32621953746374,0
11.034279,150,6.707519,11.034278511280236,0
0,150,8.920984,0,0
0,150,11.184375,0,0
0.086805,150,13.616022,0.08680501925757633,0.08680501925757633
0,150,16.004489,0,0
0.086805,150,18.489831,0.08680501925757633,0
0,150,20.944499,0,0
0,150,23.403946,0,0
61.32622,150,25.77464,61.32621953746374,0
0,150,28.189261,0,0
0.247005,150,30.607954,0.24700476908379465,0
0,150,33.058329,0,0
0,150,49.548074,0,0
94.071831,150,52.048763,94.07183063123934,0
0,150,54.465349,0,0
0.565061,150,56.929064,0.5650609880125776,0
94.071831,150,59.377654,94.07183063123934,0
0,150,61.763213,0,0
0,150,64.183932,0,0
0.618417,150,66.714771,0.6184167181604125,0.6184167181604125
0,150,69.131515,0,0
0.539158,150,71.524199,0.5391577649512598,0.5391577649512598
0,150,73.965681,0,0
0.547833,150,76.393897,0.5478332320913296,0.5478332320913296
0,150,78.816271,0,0
1.101648,150,81.283997,1.1016475555563305,0
0,150,98.113387,0,0
0,150,100.522375,0,0
0,150,102.97163,0,0
0,150,105.442776,0,0
54.645383,150,107.84286,54.64538272765843,0
0,150,110.29769,0,0
0.686891,150,112.731757,0.6868913573435698,0
0.025416,150,115.127574,0.025415669883280256,0
0,150,117.544978,0,0
0.255463,150,119.952924,0.2554625203499661,0
0.103618,150,122.442002,0.10361765906809706,0
0,150,124.904668,0,0
0.303734,150,127.322236,0.3037344972571858,0.3037344972571858
0.717426,150,143.824356,0.7174255574258233,0.7174255574258233
0,150,146.264382,0,0
0,150,148.689558,0,0
0.374744,150,151.1206,0.37474357945415715,0
0.718907,150,153.658873,0.7189069374264091,0
0.548605,150,156.087151,0.548604503972237,0
0,150,158.601058,0,0
0.238918,150,161.038927,0.23891791668419438,0
67.50134,150,163.499643,67.50134037431246,0
0,150,165.864163,0,0
0.166933,150,168.364651,0.16693284868501967,0.16693284868501967
0,150,170.900601,0,0
0,150,173.453437,0,0
0,150,176.148705,0,0
0.171409,150,192.645204,0.17140878775754287,0
0,150,195.06126,0,0
0,150,197.451001,0,0
9.103633,150,199.919746,9.103632975283062,0
0.166933,150,202.317574,0.16693284868501967,0
0,150,204.756066,0,0
0.41503,150,207.1541,0.41502979359950176,0.41502979359950176
0,150,209.529332,0,0
0,150,211.970079,0,0
5.605024,150,214.361265,5.605024265088888,0
0,150,216.88518,0,0
0,150,219.323571,0,0
0,150,221.731541,0,0
0,150,224.166514,0,0
0,150,242.121576,0,0
0,150,244.551157,0,0
0,150,247.038351,0,0
0,150,249.515184,0,0
0,150,251.90219,0,0
0.533295,150,254.411736,0.5332945798702715,0
0.885422,150,256.80759,0.8854215883119171,0
0,150,259.287501,0,0
35.370409,150,261.651206,35.37040882868217,0
0.201791,150,264.081602,0.20179059607665206,0.20179059607665206
0,150,266.540163,0,0
0,150,268.979306,0,0
0,150,271.469992,0,0
0,150,287.862762,0,0
0.221969,150,290.327343,0.22196885478138773,0
1.358266,150,292.748291,1.3582658848894118,0
0,150,295.163294,0,0
0,150,297.635568,0,0
0,150,300.069571,0,0
67.50134,150,302.478034,67.50134037431246,0
0,150,304.89823,0,0
0.274745,150,307.37295,0.27474519367119943,0
0,150,309.73148,0,0
0,150,312.181971,0,0
0.166605,150,314.635636,0.166604906367823,0
65.981252,150,317.129843,65.98125228865436,0
0.166605,150,319.560813,0.166604906367823,0
3.561021,150,335.965988,3.5610209061733853,0
0,150,338.433055,0,0
0,150,340.815243,0,0
0,150,343.284322,0,0
0.064971,150,345.635926,0.06497100006627332,0
0,150,348.129081,0,0
0,150,350.52446,0,0
0,150,353.00922,0,0
0.208641,150,355.449739,0.20864096292316292,0
0,150,357.881329,0,0
0.391175,150,360.286864,0.39117466832636694,0
0,150,362.765333,0,0
0,150,365.166699,0,0
0,150,367.567035,0,0
0.385316,150,386.131988,0.38531564742909175,0
0,150,388.481196,0,0
0,150,390.920265,0,0
0,150,393.328676,0,0
0,150,395.804015,0,0
0,150,398.239221,0,0
0.064942,150,400.668681,0.06494235874364751,0
0,150,403.084169,0,0
0,150,405.480673,0,0
0,150,407.909066,0,0
0,150,410.345213,0,0
0,150,412.872216,0,0
0,150,415.315185,0,0
1.215559,150,431.639679,1.2155593602987662,0
0.624822,150,434.160869,0.6248220950091417,0
0,150,436.596533,0,0
0,150,439.077348,0,0
0,150,441.504088,0,0
0,150,443.893085,0,0
0,150,446.363807,0,0
0,150,448.846576,0,0
0,150,451.272265,0,0
61.32622,150,453.714697,61.32621953746374,0
0,150,456.167547,0,0
0,150,458.535081,0,0
0,150,460.902011,0,0
0,150,463.439468,0,0
0,150,479.938094,0,0
0,150,482.497009,0,0
0,150,484.932547,0,0
0,150,487.328049,0,0
0,150,489.858446,0,0
0,150,492.291268,0,0
0,150,494.750103,0,0
0.1402,150,497.188693,0.14020023603326115,0
0,150,499.601398,0,0
0,150,502.07033,0,0
0.048082,150,504.517767,0.048082357237676066,0
1.654468,150,506.987671,1.6544678359528606,0
0,150,509.373302,0,0
0,150,511.888279,0,0
0,150,530.127386,0,0
0,150,532.592561,0,0
0.621085,150,535.120628,0.6210851812239636,0
0,150,537.521127,0,0
0,150,539.963993,0,0
0,150,542.452077,0,0
94.071831,150,544.932108,94.07183063123934,0
0,150,547.361235,0,0
0,150,549.756744,0,0
0,150,552.233281,0,0
0,150,554.637131,0,0
0,150,557.082918,0,0
0,150,559.477123,0,0
0,150,575.956384,0,0
0,150,578.373172,0,0
0,150,580.810504,0,0
0.054738,150,583.236374,0.0547378709481714,0
0,150,585.702433,0,0
0,150,588.157451,0,0
0.4038,150,590.602027,0.40379952748029924,0.40379952748029924
94.071831,150,593.037915,94.07183063123934,0
0.926936,150,595.456574,0.9269357459447728,0
3.774549,150,597.855531,3.7745485690626515,0
0,150,600.295466,0,0
0,150,602.636496,0,0
0,150,605.083817,0,0
0,150,607.531028,0,0
0.455478,150,623.928612,0.4554780384333632,0
0,150,626.420275,0,0
0,150,628.895055,0,0
0.208396,150,631.408424,0.20839577872129844,0
0,150,633.859627,0,0
65.981252,150,636.372721,65.98125228865436,0
0,150,638.837851,0,0
0,150,641.250197,0,0
0,150,643.699205,0,0
0,150,646.07332,0,0
0,150,648.507562,0,0
1.843277,150,650.950152,1.8432773405388514,0
0.715173,150,653.344598,0.7151733442514729,0
1.843277,150,655.838829,1.8432773405388514,0
61.32622,150,672.24673,61.32621953746374,0
62.32338,150,674.752529,62.323379505596336,0
0,150,677.13315,0,0
94.071831,150,679.651884,94.07183063123934,0
0,150,682.101928,0,0
0,150,684.594926,0,0
0.676285,150,687.086574,0.6762847758674718,0.6762847758674718
0,150,689.500355,0,0
0.034048,150,691.953807,0.03404787038084889,0
0,150,694.384963,0,0
0,150,696.778473,0,0
0,150,699.234987,0,0
0.100824,150,701.70153,0.10082385920239645,0
0,150,718.106402,0,0
0.390404,150,720.55188,0.39040436823436186,0
0,150,722.983873,0,0
0,150,725.505086,0,0
0.104705,150,727.934563,0.10470511497289148,0.10470511497289148
0,150,730.409207,0,0
0,150,732.863057,0,0
