# {"t_start": 1618486530.4738755, "env_id": "SparseReacher-v1"} 
r,l,t,ereward,reward_woD
0,150,4.446763,0,0
65.981252,150,6.696977,65.98125228865436,0
61.32622,150,8.905606,61.32621953746374,0
0,150,11.176894,0,0
67.50134,150,13.604904,67.50134037431246,0
0,150,15.994651,0,0
0,150,18.482014,0,0
0.314477,150,20.93328,0.314477219110465,0
1.542621,150,23.394385,1.5426206160900664,0
0,150,25.764979,0,0
0,150,28.179791,0,0
0,150,30.598314,0,0
0,150,33.048781,0,0
0,150,49.539853,0,0
3.774549,150,52.038007,3.7745485690626515,0
0,150,54.455461,0,0
0,150,56.921743,0,0
0,150,59.367923,0,0
0,150,61.756994,0,0
0,150,64.175911,0,0
0,150,66.703737,0,0
0,150,69.121939,0,0
0,150,71.513845,0,0
1.101648,150,73.955829,1.1016475555563305,1.1016475555563305
3.774549,150,76.384947,3.7745485690626515,0
67.50134,150,78.805106,67.50134037431246,0
0,150,81.27515,0,0
0.024376,150,98.100938,0.024376205623458658,0
0,150,100.51409,0,0
0,150,102.9634,0,0
0,150,105.432642,0,0
0.686891,150,107.834771,0.6868913573435698,0
0,150,110.288725,0,0
0,150,112.723575,0,0
94.071831,150,115.118641,94.07183063123934,0
0,150,117.534842,0,0
0,150,119.943086,0,0
0,150,122.433207,0,0
0,150,124.895042,0,0
0,150,127.31104,0,0
0,150,143.815271,0,0
0.374744,150,146.254186,0.37474357945415715,0
0,150,148.679958,0,0
0.548605,150,151.110595,0.548604503972237,0
0.565206,150,153.648724,0.5652061921241113,0
0,150,156.0781,0,0
0,150,158.590945,0,0
0.179867,150,161.030208,0.17986747851468643,0
0,150,163.489788,0,0
0,150,165.855278,0,0
0,150,168.354159,0,0
0,150,170.890472,0,0
0.915448,150,173.444802,0.915447784662591,0
0,150,176.142186,0,0
35.370409,150,192.636623,35.37040882868217,0
0.235492,150,195.04997,0.23549206204777007,0
1.872112,150,197.439102,1.8721123437948743,1.8721123437948743
0,150,199.911944,0,0
1.104044,150,202.308991,1.1040443822303594,1.1040443822303594
0,150,204.745908,0,0
0.32409,150,207.143558,0.32409000694199863,0
0,150,209.517348,0,0
0,150,211.96007,0,0
0.730587,150,214.354251,0.7305867004715648,0
0,150,216.873142,0,0
0,150,219.314008,0,0
0,150,221.72268,0,0
0.027099,150,224.156686,0.02709864479857449,0
0,150,242.111923,0,0
0,150,244.540981,0,0
1.830094,150,247.028863,1.8300944129368135,0
0.140758,150,249.504951,0.14075796308959643,0
0,150,251.887839,0,0
0.086846,150,254.403155,0.08684577697453588,0
0,150,256.79783,0,0
0,150,259.27837,0,0
61.32622,150,261.64214,61.32621953746374,0
0,150,264.072364,0,0
0,150,266.52866,0,0
0,150,268.97036,0,0
0.201791,150,271.459384,0.20179059607665206,0
0.106899,150,287.852174,0.10689878465818325,0.10689878465818325
0.221969,150,290.317474,0.22196885478138773,0
0.201791,150,292.740005,0.20179059607665206,0
0,150,295.155057,0,0
0,150,297.626147,0,0
0,150,300.059893,0,0
0.166605,150,302.465693,0.166604906367823,0
0.632309,150,304.887912,0.6323094083082792,0
0,150,307.363265,0,0
0.106899,150,309.724737,0.10689878465818325,0
0,150,312.172199,0,0
0,150,314.627839,0,0
0,150,317.11902,0,0
94.071831,150,319.549807,94.07183063123934,0
0.085132,150,335.954385,0.08513194598213614,0
0,150,338.424247,0,0
0,150,340.806851,0,0
0,150,343.274494,0,0
0,150,345.624397,0,0
94.071831,150,348.116708,94.07183063123934,0
0,150,350.514415,0,0
0,150,352.999254,0,0
0.031584,150,355.439791,0.031583900946877685,0
0,150,357.871187,0,0
0,150,360.276604,0,0
0,150,362.75763,0,0
0,150,365.156759,0,0
0.208641,150,367.558689,0.20864096292316292,0
0,150,386.122889,0,0
0,150,388.473515,0,0
0,150,390.910562,0,0
0,150,393.318987,0,0
0.368005,150,395.79416,0.36800513996590345,0
0.081606,150,398.228626,0.08160553194375586,0
0,150,400.658943,0,0
0,150,403.075831,0,0
0,150,405.472516,0,0
0.48444,150,407.898602,0.4844398427603529,0
0.758312,150,410.334368,0.758312456313999,0.758312456313999
0,150,412.863029,0,0
0,150,415.305425,0,0
0,150,431.630404,0,0
0,150,434.152377,0,0
0,150,436.586234,0,0
2.730477,150,439.065736,2.73047719759186,0
0,150,441.494458,0,0
0,150,443.883042,0,0
0.008343,150,446.353805,0.008343302948952469,0
0.008343,150,448.836861,0.008343302948952469,0
0,150,451.260766,0,0
0,150,453.706165,0,0
0.054723,150,456.157011,0.05472320981412937,0
0,150,458.52337,0,0
0,150,460.89191,0,0
3.774549,150,463.428675,3.7745485690626515,0
35.370409,150,479.928715,35.37040882868217,0
67.50134,150,482.486109,67.50134037431246,0
0,150,484.923009,0,0
65.981252,150,487.319969,65.98125228865436,0
0.095655,150,489.84868,0.09565529971144038,0
0,150,492.282178,0,0
0.251865,150,494.739826,0.25186490397299366,0
0.866932,150,497.179625,0.8669316301609652,0
0,150,499.591388,0,0
0,150,502.06051,0,0
0,150,504.508457,0,0
