BC_loss,V_loss,action_loss,gail_loss,entropy
0.0,2.807089641690254,0.20407649027183652,0.0,2.797690097987652
0.0,1.4597790963947772,0.14552324754185975,0.0,2.7357199609279634
0.0,1.7592197336256503,0.15755006889812648,0.0,2.643451951444149
0.0,1.1996831249445676,0.1334672724362463,0.0,2.5507309779524805
0.0,1.38125441968441,0.1362453272100538,0.0,2.435727295279503
0.0,1.2391580987721682,0.13514030624646695,0.0,2.3043391831219195
0.0,1.5028883203864098,0.16116262110881507,0.0,2.1440733909606933
0.0,1.1727422691881657,0.10772916302084923,0.0,1.9660147931426764
0.0,1.8687399610877038,0.10500156818889081,0.0,1.7626260075718165
0.0,1.5877234179526567,0.07953858342953027,0.0,1.5507075533270835
0.0,1.5604451611638068,0.056075435609091076,0.0,1.3337134156376123
0.0,1.6638743791729211,0.021507041838776785,0.0,1.119823809340596
0.0,1.3333193859085442,-0.008125190856662811,0.0,0.9286647852510214
0.0,1.4277268782258035,-0.03128123510396108,0.0,0.7951043982058763
0.0,1.323902064934373,-0.03502936775184935,0.0,0.7765772368758916
0.0,1.4020181011408568,-0.03627775541244773,0.0,0.7779227539896965
0.0,1.612036120891571,-0.03487442451296374,0.0,0.7788226634263993
0.0,1.7710544608533383,-0.040347353497782026,0.0,0.7779508583247662
0.0,1.6112697895616293,-0.03566714395929012,0.0,0.7777955453842879
0.0,1.64326204508543,-0.032470561710943,0.0,0.7786576021462679
0.0,1.680671601369977,-0.034999928281467876,0.0,0.7770706500858069
0.0,1.3098583627492189,-0.031889467102155324,0.0,0.7758722737431526
0.0,1.6442823328077794,-0.03467289783366141,0.0,0.777682395465672
0.0,1.5938368406146766,-0.03433290152534028,0.0,0.7811067515984178
0.0,1.319124983996153,-0.026928596227662638,0.0,0.783619256131351
0.0,1.6719760905951262,-0.03370830727581051,0.0,0.7812153020873666
0.0,1.6183832492679358,-0.02922263198925066,0.0,0.7832396989688277
0.0,1.340157948806882,-0.022695960421697237,0.0,0.7849440883845091
0.0,1.2924752905964851,-0.019881994018214756,0.0,0.7853792600333691
0.0,1.7379631590098144,-0.03189323787446483,0.0,0.7865716492757201
0.0,1.4700578358024359,-0.022825946468583425,0.0,0.7853866690769792
0.0,1.3559751324355602,-0.022351071184675674,0.0,0.7867969440296292
0.0,1.3090582448989152,-0.019906485073806834,0.0,0.7880212135612965
0.0,1.4338951863348484,-0.019860522449744168,0.0,0.7892652671784163
0.0,1.629605071619153,-0.029416134986240648,0.0,0.7867932746186852
0.0,1.706001953780651,-0.028042249702411936,0.0,0.7910098917782307
0.0,1.421476909890771,-0.024181766452238664,0.0,0.7879565192386508
0.0,1.5199738770723343,-0.026448168224669645,0.0,0.7880488218739629
0.0,1.2234041469171644,-0.02258360789383005,0.0,0.7903099864721298
0.0,1.260334013029933,-0.01509897863943479,0.0,0.7909342888742685
0.0,1.5019182041287422,-0.021989657566155073,0.0,0.7876974890008569
0.0,1.4517065573483705,-0.018454309539447423,0.0,0.7916375977918506
0.0,1.191227949410677,-0.017905467791570116,0.0,0.7918302726000548
0.0,1.8667643677443266,-0.0247875258744898,0.0,0.7896309867501259
0.0,1.3891280468553304,-0.02250649370616884,0.0,0.7912675485014915
0.0,1.307113431021571,-0.018038560261629755,0.0,0.7909496460109949
0.0,1.2167224671691657,-0.012923655005943146,0.0,0.7903774484992028
0.0,1.6591170813888312,-0.02093284896473051,0.0,0.790571204200387
0.0,1.558788925409317,-0.01583791021403158,0.0,0.7908008141443134
0.0,1.5428163219243287,-0.014523043973531458,0.0,0.7923319522291422
0.0,1.7167886458337307,-0.015634136468725045,0.0,0.7937996415421367
0.0,1.4342250999063253,-0.014112042594206287,0.0,0.7922411346808076
0.0,1.4763193622231483,-0.011015655599112505,0.0,0.7894280526787043
0.0,1.684765277057886,-0.013783156593126478,0.0,0.7912963274866343
0.0,1.3350790597498416,-0.010223081469302998,0.0,0.7959183549508453
0.0,1.5623519968241453,-0.014972875364401261,0.0,0.7876484515145421
0.0,1.557810391113162,-0.015766696667560608,0.0,0.7871058512479067
0.0,1.6518569547683,-0.017625239848348427,0.0,0.7899343617260456
0.0,1.6040741365402937,-0.014850994425796672,0.0,0.7902891451492906
0.0,1.3641365364193916,-0.00805505779280793,0.0,0.7954215630888939
0.0,1.6075368329882622,-0.0051400684638792885,0.0,0.793143050558865
0.0,1.65847149156034,-0.009644087729247986,0.0,0.7936776120215654
0.0,1.8138712726533412,-0.010076116580603412,0.0,0.7917412247508764
0.0,1.514248237386346,-0.012963148603739682,0.0,0.7916996601969004
0.0,1.6711802657693624,-0.008442585757074994,0.0,0.7925671024248004
0.0,1.6455790389329195,-0.01268533263100835,0.0,0.7927114656195045
0.0,1.5274451289325952,-0.0016418664243246894,0.0,0.7910469153895974
0.0,2.0087522726505993,-0.01098849590853206,0.0,0.7911209616810083
0.0,1.5891999304294586,1.2852009604102932e-05,0.0,0.7933296665549279
0.0,1.7898563973605632,-0.010559785696386825,0.0,0.7918018763884902
0.0,1.5586460411548615,-0.005604606118504307,0.0,0.7944064551964403
0.0,1.8645276315510273,-0.010178071946575074,0.0,0.791639600880444
0.0,1.6586805041879416,-0.0073870984448149105,0.0,0.7913519456982613
0.0,2.0793227344751357,-0.004129502029900323,0.0,0.7925162985920906
0.0,1.7841780245304109,-0.0056857816551200814,0.0,0.7936242146417498
0.0,1.7075894128531217,-0.0014936711624613964,0.0,0.7926621055230498
0.0,1.782659287378192,-0.005935693842548062,0.0,0.7911471204832197
0.0,1.9609487168490887,-0.007183409014032804,0.0,0.7906731018796563
0.0,1.8182965695858002,-0.003387460091471439,0.0,0.7904440321028232
0.0,1.8055706594139338,-0.004436198228358989,0.0,0.7952048745006323
0.0,1.5923332449048757,0.0038724916434148327,0.0,0.7940633211284875
0.0,1.607213654741645,0.0016987957031233236,0.0,0.7942171923816204
0.0,1.708554781973362,-0.00046627825213363394,0.0,0.7947593314573169
0.0,1.7667415995150804,0.002338260886608623,0.0,0.7931419786065816
0.0,1.5972732741385698,0.007007528967369581,0.0,0.7906190233305097
0.0,1.841741782426834,0.01380536038086575,0.0,0.7926925076171756
0.0,2.098011228814721,-0.005062759940483374,0.0,0.7939665354788303
0.0,1.4618715953081847,0.010628810503476416,0.0,0.7932282697409392
0.0,1.7728969909250736,0.0019920668986742386,0.0,0.7927432982251048
0.0,1.8130108151584863,0.006928823260022909,0.0,0.791989017277956
0.0,1.9023158829659224,0.009354312116920482,0.0,0.7953788166865706
0.0,1.8144750349223613,0.008822872237942647,0.0,0.7955554304644465
0.0,2.093723413720727,0.00842237037322775,0.0,0.7949124619364738
0.0,1.955826599150896,0.00743781900673639,0.0,0.7971153100952506
0.0,2.3459523037075996,0.014926677030598513,0.0,0.794102855026722
0.0,2.0710086792707445,0.007777851183709572,0.0,0.7942056383937597
0.0,2.1582440711557864,0.009950734017184003,0.0,0.7969719221815467
0.0,2.5932988353073596,0.007042100528633455,0.0,0.796699127741158
0.0,2.2487757962197064,0.013301293857512064,0.0,0.7954390479251743
0.0,2.306087563931942,0.0007594640068418812,0.0,0.7977977020666003
0.0,2.563709586113691,0.009082715578188072,0.0,0.7974462252110243
0.0,2.5299888603389262,0.03114689555077348,0.0,0.7977997608482837
0.0,2.510111413896084,0.009913741140189813,0.0,0.7982394805178046
0.0,2.3280253786593677,0.013601890279096552,0.0,0.7977623216807842
0.0,2.6491543270647524,0.02038944212181377,0.0,0.7967170247808099
0.0,2.482033808901906,0.02107534766109893,0.0,0.7928671032190323
0.0,2.679455778747797,0.013347419606361655,0.0,0.7925124272704125
0.0,2.352156408876181,0.02220561906506191,0.0,0.7975838415324688
0.0,2.4421191796660424,0.018644638152909464,0.0,0.7996947005391121
0.0,2.535674253106117,0.02189865547770751,0.0,0.798137960396707
0.0,3.0253236472606657,0.015359174524928677,0.0,0.7967667846009135
0.0,2.691670671850443,0.025879273560713047,0.0,0.7972000524401665
0.0,2.8418562091886996,0.01901477167084522,0.0,0.7958532616496086
0.0,3.319482510536909,0.013692453671683324,0.0,0.7987604785710574
0.0,2.997238923609257,0.01864057464990765,0.0,0.8001663589850068
0.0,2.697418561577797,0.023689448356162757,0.0,0.7963655378669501
0.0,2.6927034072577953,0.023680280786356887,0.0,0.8000173810869455
0.0,3.0415492452681065,0.02207942949789867,0.0,0.7999474028125405
0.0,3.0505962423980235,0.019013322161481484,0.0,0.797375270910561
0.0,3.080234020203352,0.01843194653665705,0.0,0.7943595621734858
0.0,3.1483827494084835,0.02597686164517654,0.0,0.7965028939768672
0.0,3.504646807909012,0.026982962440524717,0.0,0.7942460542544723
0.0,3.0765112332999704,0.018395232054172084,0.0,0.8017134910449386
0.0,3.293503697961569,0.023859126060233393,0.0,0.8039725450798869
0.0,3.2571047611534594,0.03126610663821339,0.0,0.8003788497298956
0.0,3.27536303922534,0.028129229167825544,0.0,0.8020930817350745
0.0,3.5458643555641176,0.02975970355255413,0.0,0.7998803488910198
0.0,3.5636335663497447,0.02893019581606495,0.0,0.7996245849877596
0.0,3.8994757242500784,0.023881269128469284,0.0,0.8007498517632484
0.0,3.8299665451049805,0.028771886412869208,0.0,0.8010315291583538
0.0,3.64784694314003,0.037455402554041936,0.0,0.8020561816170811
0.0,4.027187208086252,0.026858802632341396,0.0,0.8019124519079923
0.0,3.870017598569393,0.031147844255610836,0.0,0.8016462214291096
0.0,3.9555013850331306,0.028905385021062102,0.0,0.8010619454085827
0.0,4.099150338023901,0.03364307255324093,0.0,0.8003582095727324
0.0,3.9021798193454744,0.025497372858808376,0.0,0.7984127689152956
0.0,3.770406222343445,0.03131952157127671,0.0,0.8004240419715642
0.0,4.833487993478775,0.026659266019123606,0.0,0.8003446903079748
0.0,4.326757441461086,0.0614546252618311,0.0,0.7976478544995189
0.0,4.915637724101543,0.035321145126363265,0.0,0.7960423357784748
0.0,4.483744844794273,0.037078588826261694,0.0,0.7971354380249978
0.0,3.8924453526735308,0.032912584883160886,0.0,0.7939387753605842
0.0,5.052175329625607,0.03548850442821276,0.0,0.7973372573032975
0.0,5.1439524188637735,0.03268597332353238,0.0,0.7998534010723233
0.0,4.876618507504463,0.029135620060696966,0.0,0.8011231379583478
0.0,4.760152992606163,0.036448290666157845,0.0,0.8000830849632621
0.0,5.101717384159565,0.032748752523912114,0.0,0.7897756135091185
0.0,5.000973014533519,0.03095421793987043,0.0,0.7932878145948052
0.0,4.903183129429817,0.03337036116354284,0.0,0.7990735314786435
0.0,5.379275640845298,0.03459592793660704,0.0,0.802286272123456
0.0,5.069111067056656,0.03211394375102827,0.0,0.8015750760212541
0.0,5.13267857581377,0.036377850655117075,0.0,0.8003564869984985
0.0,5.489032556116581,0.03532770007586805,0.0,0.7983193054795266
0.0,5.392724423110485,0.03492764119146159,0.0,0.7943685442209244
0.0,5.718970356881618,0.038218465943646154,0.0,0.7956853473559022
0.0,5.213962446153164,0.03249241043886286,0.0,0.7992765931412578
0.0,5.194078327715397,0.03407261072206893,0.0,0.8008527146652341
0.0,5.751496484875679,0.03177415353638935,0.0,0.7994702722877264
0.0,6.113256792724132,0.035793606580409684,0.0,0.7961697166785597
0.0,5.636931551992893,0.043003262300044295,0.0,0.7987042291089892
0.0,6.086538667976856,0.032187839064135915,0.0,0.7935172241181135
0.0,5.640702824294567,0.03323283078207169,0.0,0.7954812316223979
0.0,6.408789831399917,0.033071053611274694,0.0,0.7986884446814656
0.0,6.741386343538761,0.03803235031227814,0.0,0.7935190666466951
0.0,6.110722696781158,0.03576489802908327,0.0,0.7922402892261744
0.0,6.217378313839435,0.02983271985867759,0.0,0.7897095147520303
0.0,6.326048122346402,0.036001104134629716,0.0,0.7900452237576246
0.0,6.231973476707935,0.04309704080951633,0.0,0.7845516484230757
0.0,6.750258080661297,0.03874402048095362,0.0,0.7875389382243156
0.0,6.8432977318763735,0.03615682617237326,0.0,0.7889931265264749
0.0,6.761721220612526,0.044225557682511865,0.0,0.7888427658006549
0.0,6.838542033731938,0.03318801904169959,0.0,0.7875920860096812
0.0,7.152547794580459,0.039962033688789235,0.0,0.7872525952756405
0.0,6.677774491906166,0.03444547844992485,0.0,0.7906157681718469
0.0,6.4835685536265375,0.0346492340999248,0.0,0.7915282871574163
0.0,6.407190999388694,0.03696165478650073,0.0,0.7888219650834799
0.0,7.042089481651783,0.03942084860536852,0.0,0.7827291747555136
0.0,7.176082716882229,0.037021836801432076,0.0,0.7805515145882964
0.0,6.491898131370545,0.03580756134724652,0.0,0.7840285966172814
0.0,6.837103219330311,0.03580158040713286,0.0,0.7901240086182952
0.0,7.135873883962631,0.029968009684307618,0.0,0.7923364322632551
0.0,7.461124007403851,0.03799432520245318,0.0,0.7861600968986749
0.0,7.587881216406823,0.0403733765357174,0.0,0.7821539975702763
0.0,8.029129296541214,0.029375675235496602,0.0,0.7858128244057297
0.0,7.648270855844021,0.03948971331410576,0.0,0.7839944720268249
0.0,7.780892042815685,0.03378900298266672,0.0,0.789380481094122
0.0,7.98025036752224,0.03762567967933137,0.0,0.7916510120034218
0.0,7.11917328685522,0.037748469522921366,0.0,0.7893174489960074
0.0,8.367468494176865,0.031221062690019608,0.0,0.7921714823693037
0.0,7.892970378696918,0.037096449372620556,0.0,0.7903806332498788
0.0,7.835649281740189,0.034811194099893326,0.0,0.7914341010153294
0.0,7.9175810515880585,0.034797169821467834,0.0,0.7909542689099908
0.0,8.36374772787094,0.03642771449449356,0.0,0.7943427490070463
0.0,8.565591073036193,0.03767921533144545,0.0,0.7932372154667974
0.0,8.962098217010498,0.03495589430312975,0.0,0.7867301916703582
0.0,8.669961883127689,0.038431848434265704,0.0,0.7872085958719254
0.0,8.27853366434574,0.0317752023540379,0.0,0.7864217327907681
0.0,8.119275191426278,0.030751607174170203,0.0,0.7864000031724572
0.0,9.262098652124404,0.03761135934182676,0.0,0.7854051873087883
0.0,8.23281966894865,0.03887533862070995,0.0,0.7840022627264261
0.0,8.899676786363125,0.03446798146105721,0.0,0.7936458555981517
0.0,8.856410513818265,0.03979298121994361,0.0,0.7907989608123899
0.0,8.92302767932415,0.03427881997122313,0.0,0.7900414828211069
0.0,9.27069233059883,0.03039242657032446,0.0,0.7860825845971704
0.0,8.83703322559595,0.038822352232818956,0.0,0.7884102586656809
0.0,8.934603571891785,0.02700432145866216,0.0,0.792871318385005
0.0,9.597994416952133,0.03455083848893992,0.0,0.7917137686163187
0.0,9.03087038397789,0.03762925012706546,0.0,0.7892450336366892
0.0,9.114979128539563,0.036755494425597134,0.0,0.7932496385648846
0.0,9.442523685097694,0.03412940271955449,0.0,0.7941049132496119
0.0,9.310538658499718,0.03308480850464548,0.0,0.7997321637347341
0.0,9.984658658504486,0.03430644196487265,0.0,0.7965526644140482
0.0,9.490888699889183,0.03025198571049259,0.0,0.8003966927528381
0.0,9.87028715312481,0.03711520316865062,0.0,0.798338932171464
0.0,10.196576803922653,0.03496828694987926,0.0,0.792073130607605
0.0,9.645851242542268,0.03378670642414363,0.0,0.7918507864698767
0.0,8.76294830441475,0.033957621357694735,0.0,0.7958104282617569
0.0,10.470980355143547,0.034882878950884336,0.0,0.792235902696848
0.0,10.100908288359642,0.03265711727872258,0.0,0.7894343189895153
0.0,10.331535333395005,0.03141969182906905,0.0,0.7948020916432142
0.0,10.060485935211181,0.03019967673026258,0.0,0.7983569122850895
0.0,9.991045790910722,0.03546214209345635,0.0,0.7995121007785201
0.0,10.40829726755619,0.034063567565681296,0.0,0.7938956363126636
0.0,10.238435271382333,0.03087045538050006,0.0,0.7914318576455116
0.0,11.326764491200446,0.034939228682924296,0.0,0.7924374016001821
0.0,10.624841448664665,0.03273827359189454,0.0,0.7965701084583998
0.0,10.727758476138115,0.033108439386705865,0.0,0.7986690232530236
0.0,9.805155998468399,0.03383311040743138,0.0,0.7912892315536737
0.0,11.36783255636692,0.03247803943195322,0.0,0.7920353844761848
0.0,11.263806837797166,0.03597805483732373,0.0,0.7957180356606841
0.0,10.739655870199204,0.029753988147786004,0.0,0.7965355139225722
0.0,11.437850055098533,0.030610196606721728,0.0,0.7981131248176098
0.0,11.82242129445076,0.03619168244695174,0.0,0.8034709390252829
0.0,11.361791288852691,0.03634325192833785,0.0,0.8013337697833777
0.0,11.023394805192947,0.0329263415405876,0.0,0.7983639795333147
0.0,11.067846241593362,0.028295463245740393,0.0,0.8005251323804259
0.0,10.946401432156563,0.029997738870588365,0.0,0.8009049594402313
0.0,12.002625343203544,0.03445773956991616,0.0,0.802660719677806
0.0,11.68114295899868,0.03758366977999685,0.0,0.8088006876409054
0.0,11.175353565812111,0.03578491200023563,0.0,0.8047723254188895
0.0,12.079346513748169,0.0374081387242768,0.0,0.7954137597233057
0.0,11.489517822861671,0.029092460627725813,0.0,0.7907706920057536
0.0,11.429021716117859,0.036977758136345074,0.0,0.7923327526077628
0.0,12.342834493517875,0.03038938377139857,0.0,0.7980442343279719
0.0,11.756835427880286,0.03267167027006508,0.0,0.8054973790422082
0.0,12.314053118228912,0.02898983093109564,0.0,0.8016165783628821
0.0,12.054299336671829,0.028957993952644756,0.0,0.8049577536061406
0.0,11.825669911503791,0.029191003239247948,0.0,0.8089115921407938
0.0,11.416210275888442,0.032361870414024455,0.0,0.8066108785569668
0.0,12.248371404409408,0.03344940677416162,0.0,0.807305589877069
0.0,11.625818130373954,0.034210413964319744,0.0,0.8115180764347315
0.0,11.600138664245605,0.04098758153850213,0.0,0.8164000341668725
0.0,12.235298430919647,0.03045268375863088,0.0,0.8134113371372222
0.0,12.400120580196381,0.03500420303971623,0.0,0.8040333315730095
0.0,11.941826125979423,0.030901351214561147,0.0,0.8086697269231081
0.0,13.348430189490319,0.029362342641252325,0.0,0.8072171784937382
0.0,10.97749066054821,0.03176224715207354,0.0,0.8025646289810539
0.0,12.978267034888267,0.030278093958622777,0.0,0.8049517696723342
0.0,13.494002118706703,0.033134065775084307,0.0,0.8061949945986271
0.0,12.111442503333091,0.03233396279247245,0.0,0.8048352908343077
0.0,13.139134266972542,0.03561787238286342,0.0,0.8084899995476007
0.0,13.342619648575782,0.03096093458661926,0.0,0.8155162500217557
0.0,12.528138908743859,0.03207186628424097,0.0,0.8143267365172505
0.0,12.926330968737602,0.03304942069662502,0.0,0.8151762209832668
0.0,13.21401475071907,0.029430879885694594,0.0,0.8159714858978987
0.0,12.92309566438198,0.03382856264506699,0.0,0.8150399755686522
0.0,12.361598002910615,0.028035070651822026,0.0,0.813055075891316
0.0,13.493862342834472,0.029531148559908616,0.0,0.8111740857362747
0.0,12.505692839622498,0.032144249652628784,0.0,0.8090408198535443
0.0,13.337175706028939,0.03338775210431777,0.0,0.8067074859514832
0.0,13.545901578664779,0.030605078717781,0.0,0.8023542482405901
0.0,13.10424921810627,0.029174439402413554,0.0,0.7988241275772452
0.0,13.629139855504036,0.03586729464877862,0.0,0.8087865181267262
0.0,12.255561777949334,0.030079662470598123,0.0,0.8107855940237642
0.0,12.853305408358574,0.03131229944556253,0.0,0.8084400182589888
0.0,13.060445314645767,0.03279682849824894,0.0,0.8108456626534462
0.0,14.132759821414947,0.031193875312601448,0.0,0.808786504343152
0.0,13.256518352031708,0.027721141101937973,0.0,0.8093130888417364
0.0,13.568398106098176,0.025843567241099662,0.0,0.8108538314700127
0.0,13.741420543193817,0.03560219373612199,0.0,0.8092408293858171
0.0,13.984033304452897,0.029463771323207766,0.0,0.8129004776477814
0.0,13.39840087890625,0.03304025939287385,0.0,0.8151140870526433
0.0,11.981625735759735,0.03139202641432348,0.0,0.8173510374501347
0.0,14.485433629155159,0.033066333203169054,0.0,0.8198234602808953
0.0,13.91803597509861,0.03230619744499563,0.0,0.8260887512937188
0.0,13.747639340162277,0.03447351898284978,0.0,0.8311852654442191
0.0,14.282126179337501,0.033078317833860636,0.0,0.8286028817296028
0.0,13.861538869142532,0.03460173249259242,0.0,0.83188715018332
0.0,14.395304653048516,0.032676025311957346,0.0,0.8339157437905669
0.0,14.803475657105446,0.03592876807815628,0.0,0.8274219233542681
