# {"t_start": 1616588549.3122408, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.338566,0,0
0,150,5.280101,0,0
0,150,7.235343,0,0
0,150,9.268161,0,0
0,150,11.494177,0,0
0,150,13.850832,0,0
0,150,16.218603,0,0
0,150,18.59265,0,0
0,150,20.987386,0,0
0,150,23.372368,0,0
0,150,25.743665,0,0
0.148285,150,28.103912,0.14828497306410526,0.14828497306410526
0,150,30.488624,0,0
0,150,46.892454,0,0
0,150,49.2751,0,0
0,150,51.658568,0,0
0,150,54.043757,0,0
0,150,56.421183,0,0
0,150,58.795733,0,0
0,150,61.177807,0,0
0,150,63.543647,0,0
0,150,65.919792,0,0
0,150,68.273458,0,0
0,150,70.625393,0,0
0,150,72.986774,0,0
0,150,75.360256,0,0
0,150,77.753651,0,0
0,150,94.215915,0,0
0,150,96.576425,0,0
0.105731,150,98.939434,0.10573084767099106,0.10573084767099106
0,150,101.301517,0,0
0,150,103.664791,0,0
0,150,106.023831,0,0
0,150,108.425698,0,0
0,150,110.814526,0,0
0,150,113.173409,0,0
0,150,115.534115,0,0
0,150,117.88771,0,0
0,150,120.241955,0,0
0,150,122.567051,0,0
0,150,138.837622,0,0
0,150,141.206892,0,0
0,150,143.577469,0,0
0,150,145.944309,0,0
0,150,148.30687,0,0
0,150,150.687598,0,0
0,150,153.066336,0,0
0,150,155.436623,0,0
0,150,157.782391,0,0
0,150,160.120111,0,0
0,150,162.479405,0,0
0,150,164.831006,0,0
0,150,167.185646,0,0
0,150,169.559686,0,0
0.741844,150,185.95517,0.7418435743110233,0.7418435743110233
0,150,188.30754,0,0
0,150,190.675825,0,0
0,150,193.069802,0,0
0,150,195.442026,0,0
0,150,197.794881,0,0
0,150,200.174094,0,0
0,150,202.536126,0,0
0,150,204.907594,0,0
0.726803,150,207.274741,0.7268025753589051,0.7268025753589051
0,150,209.655462,0,0
0,150,212.051472,0,0
0,150,214.413393,0,0
0,150,216.79051,0,0
0,150,233.204334,0,0
0,150,235.566183,0,0
0.657793,150,237.883869,0.6577931954864117,0.6577931954864117
0,150,240.236262,0,0
0,150,242.603338,0,0
0,150,244.97429,0,0
0,150,247.347292,0,0
0,150,249.702199,0,0
0,150,252.065228,0,0
0,150,254.437553,0,0
0,150,256.787557,0,0
0,150,259.153433,0,0
0,150,261.496326,0,0
0,150,278.401248,0,0
0,150,280.775827,0,0
0,150,283.137769,0,0
0,150,285.530557,0,0
0,150,287.916011,0,0
0,150,290.298748,0,0
0,150,292.679866,0,0
0,150,295.043997,0,0
0,150,297.386286,0,0
0,150,299.759566,0,0
0,150,302.109548,0,0
0,150,304.463098,0,0
0,150,306.818415,0,0
0,150,309.163328,0,0
0,150,325.677592,0,0
0,150,328.056873,0,0
0,150,330.417206,0,0
0,150,332.787673,0,0
0,150,335.134189,0,0
0.651805,150,337.535533,0.6518050113561706,0.6518050113561706
0,150,339.914663,0,0
0,150,342.300765,0,0
0.132486,150,344.661373,0.13248566531056016,0.13248566531056016
1.015494,150,347.056461,1.0154944128085863,1.0154944128085863
0,150,349.440513,0,0
0,150,351.812394,0,0
0,150,354.162119,0,0
0,150,356.519032,0,0
0,150,373.905252,0,0
0,150,376.292736,0,0
0,150,378.649189,0,0
0,150,381.029885,0,0
0,150,383.384776,0,0
0,150,385.762597,0,0
0,150,388.147022,0,0
0,150,390.496776,0,0
0,150,392.879298,0,0
0,150,395.254205,0,0
0,150,397.608994,0,0
0,150,399.979523,0,0
0,150,402.331719,0,0
0,150,418.727446,0,0
0,150,421.099709,0,0
0,150,423.476044,0,0
0,150,425.831911,0,0
0,150,428.200947,0,0
0,150,430.565652,0,0
0,150,432.916296,0,0
0,150,435.27332,0,0
0,150,437.627538,0,0
0,150,439.989891,0,0
0,150,442.356071,0,0
0,150,444.723056,0,0
0,150,447.088135,0,0
0,150,449.462868,0,0
0,150,465.908638,0,0
0,150,468.273597,0,0
0,150,470.620455,0,0
0,150,473.004567,0,0
0,150,475.348841,0,0
0,150,477.685096,0,0
0,150,480.049271,0,0
0.169549,150,482.409906,0.16954932772914177,0.16954932772914177
0,150,484.757144,0,0
0,150,487.121248,0,0
0,150,489.502914,0,0
0,150,491.860438,0,0
0,150,494.204469,0,0
0,150,496.554609,0,0
0.108555,150,513.174167,0.10855510220641995,0.10855510220641995
0,150,515.522775,0,0
0,150,517.87429,0,0
0,150,520.232896,0,0
0,150,522.590661,0,0
0.513683,150,524.953458,0.513682576555914,0.513682576555914
0.702487,150,527.294212,0.7024874303822956,0.7024874303822956
0,150,529.632775,0,0
0,150,531.974849,0,0
0,150,534.306116,0,0
0,150,536.675116,0,0
0,150,539.019459,0,0
0,150,541.362741,0,0
0,150,557.736395,0,0
0,150,560.111795,0,0
0.386252,150,562.483161,0.3862520649458945,0.3862520649458945
0,150,564.853024,0,0
0,150,567.183509,0,0
0,150,569.523673,0,0
0.144895,150,571.880362,0.14489501982378938,0.14489501982378938
0,150,574.221004,0,0
0,150,576.55547,0,0
0,150,578.869256,0,0
0,150,581.204232,0,0
0,150,583.583706,0,0
