# {"t_start": 1616588549.3614674, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.28638,0,0
0,150,5.226569,0,0
0,150,7.184705,0,0
0,150,9.215563,0,0
0,150,11.44613,0,0
0,150,13.800771,0,0
0,150,16.169118,0,0
0.410061,150,18.541237,0.41006123690352214,0.41006123690352214
0,150,20.938011,0,0
0,150,23.321421,0,0
0,150,25.692533,0,0
0,150,28.054198,0,0
0,150,30.437778,0,0
0.203976,150,46.843395,0.20397639098625953,0.20397639098625953
0,150,49.223946,0,0
0,150,51.60919,0,0
0,150,53.992866,0,0
0,150,56.371841,0,0
0,150,58.745534,0,0
0,150,61.128007,0,0
0,150,63.494257,0,0
0,150,65.870867,0,0
0,150,68.224579,0,0
0,150,70.577105,0,0
0,150,72.938746,0,0
0,150,75.312065,0,0
0,150,77.704235,0,0
0.270278,150,94.165715,0.2702776807743157,0.2702776807743157
0,150,96.525793,0,0
0,150,98.889863,0,0
0,150,101.249343,0,0
1.784912,150,103.614327,1.7849119896327619,1.7849119896327619
0.054894,150,105.975375,0.05489409337184381,0.05489409337184381
0,150,108.376303,0,0
0,150,110.763618,0,0
0,150,113.124729,0,0
0,150,115.486072,0,0
0,150,117.839247,0,0
0,150,120.194905,0,0
0,150,122.517976,0,0
0,150,138.788373,0,0
0,150,141.158078,0,0
0,150,143.526394,0,0
0,150,145.894946,0,0
0.066348,150,148.258868,0.06634757625237542,0.06634757625237542
0,150,150.637596,0,0
0,150,153.013873,0,0
0,150,155.384851,0,0
0,150,157.733534,0,0
0,150,160.071478,0,0
0,150,162.428487,0,0
0,150,164.782364,0,0
0,150,167.136266,0,0
0,150,169.508883,0,0
0.917327,150,185.907661,0.9173274921226118,0.9173274921226118
0,150,188.259341,0,0
0,150,190.627179,0,0
0,150,193.020221,0,0
0,150,195.393568,0,0
0.629009,150,197.746813,0.6290093887809625,0.6290093887809625
0,150,200.124737,0,0
0,150,202.486422,0,0
0,150,204.856943,0,0
0,150,207.222907,0,0
0,150,209.606068,0,0
0,150,211.999852,0,0
0,150,214.364939,0,0
0,150,216.741914,0,0
0,150,233.155822,0,0
0,150,235.516098,0,0
0,150,237.834606,0,0
0.090167,150,240.186941,0.09016746540642295,0.09016746540642295
0,150,242.553985,0,0
0,150,244.924923,0,0
0,150,247.299446,0,0
0,150,249.652849,0,0
0,150,252.015809,0,0
0,150,254.386834,0,0
0.850645,150,256.73875,0.8506453015720878,0.8506453015720878
0,150,259.104035,0,0
0,150,261.446959,0,0
0.905851,150,278.350343,0.9058507419647279,0.9058507419647279
0,150,280.724752,0,0
0,150,283.088875,0,0
0.045832,150,285.480088,0.045831744551043885,0.045831744551043885
0,150,287.863285,0,0
0,150,290.249074,0,0
0,150,292.631482,0,0
0,150,294.994336,0,0
0,150,297.336823,0,0
0,150,299.709512,0,0
0,150,302.060763,0,0
0,150,304.414203,0,0
0,150,306.768797,0,0
0,150,309.115298,0,0
0,150,325.628053,0,0
0,150,328.007241,0,0
0,150,330.367013,0,0
0,150,332.736413,0,0
