# {"t_start": 1616588549.5874045, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.056869,0,0
0,150,5.002787,0,0
0,150,6.962704,0,0
0,150,8.990914,0,0
0,150,11.22335,0,0
0,150,13.580294,0,0
0,150,15.948497,0,0
0,150,18.32108,0,0
0,150,20.718189,0,0
0,150,23.100634,0,0
0,150,25.472526,0,0
0,150,27.834891,0,0
0,150,30.216172,0,0
0,150,46.623826,0,0
0,150,49.00473,0,0
0,150,51.388705,0,0
0,150,53.773682,0,0
0,150,56.150507,0,0
0,150,58.524384,0,0
0,150,60.907861,0,0
0,150,63.272818,0,0
0,150,65.649354,0,0
0,150,68.001569,0,0
0,150,70.35514,0,0
0,150,72.717444,0,0
0,150,75.091616,0,0
0,150,77.484196,0,0
0,150,93.941739,0,0
0,150,96.306196,0,0
0,150,98.66971,0,0
0,150,101.030265,0,0
0,150,103.393482,0,0
0,150,105.754194,0,0
0,150,108.154806,0,0
0,150,110.544019,0,0
0,150,112.905607,0,0
0,150,115.264884,0,0
0,150,117.617864,0,0
0,150,119.972425,0,0
0,150,122.296998,0,0
0,150,138.568118,0,0
0,150,140.936366,0,0
0,150,143.305723,0,0
0,150,145.675913,0,0
0,150,148.037959,0,0
0,150,150.418118,0,0
0,150,152.795129,0,0
0.437306,150,155.166603,0.4373062490620949,0.4373062490620949
0,150,157.511828,0,0
0.588358,150,159.850744,0.5883575743713416,0.5883575743713416
0,150,162.207163,0,0
0,150,164.56149,0,0
0,150,166.91713,0,0
0,150,169.288787,0,0
0,150,185.686138,0,0
0,150,188.038844,0,0
0,150,190.406548,0,0
0,150,192.798868,0,0
0,150,195.170024,0,0
0.691737,150,197.52405,0.6917371501246253,0.6917371501246253
0,150,199.904859,0,0
0,150,202.263172,0,0
0,150,204.635763,0,0
0,150,207.003208,0,0
0,150,209.385282,0,0
3.441779,150,211.78069,3.44177901967918,3.44177901967918
0,150,214.143463,0,0
0,150,216.520572,0,0
0,150,232.936543,0,0
0,150,235.295628,0,0
0,150,237.612918,0,0
0,150,239.964133,0,0
0,150,242.335113,0,0
0.069924,150,244.704581,0.06992394346143294,0.06992394346143294
0,150,247.078048,0,0
0,150,249.432643,0,0
0,150,251.794134,0,0
0,150,254.166875,0,0
0,150,256.516809,0,0
0,150,258.882508,0,0
0,150,261.226917,0,0
0,150,278.13026,0,0
0,150,280.504363,0,0
0.277423,150,282.86883,0.27742320135083565,0.27742320135083565
0,150,285.259097,0,0
0,150,287.643578,0,0
0,150,290.026672,0,0
0,150,292.406236,0,0
0,150,294.771841,0,0
0,150,297.115458,0,0
0,150,299.488842,0,0
0,150,301.838176,0,0
0.528068,150,304.192814,0.5280682223332964,0.5280682223332964
0,150,306.54676,0,0
0,150,308.892871,0,0
0,150,325.406465,0,0
0,150,327.785504,0,0
0,150,330.146481,0,0
0,150,332.515656,0,0
0,150,334.865014,0,0
0,150,337.263237,0,0
0,150,339.64354,0,0
0,150,342.029617,0,0
0,150,344.392482,0,0
0,150,346.785393,0,0
0,150,349.171547,0,0
0,150,351.542276,0,0
0,150,353.892587,0,0
0,150,356.249174,0,0
0,150,373.636199,0,0
0,150,376.020719,0,0
0,150,378.376587,0,0
0,150,380.758303,0,0
0,150,383.11359,0,0
0,150,385.494261,0,0
0,150,387.874757,0,0
0,150,390.226056,0,0
0,150,392.610047,0,0
0,150,394.983458,0,0
0,150,397.33818,0,0
0,150,399.710973,0,0
0,150,402.061806,0,0
0,150,418.456122,0,0
0,150,420.82977,0,0
0,150,423.206553,0,0
0,150,425.562482,0,0
0,150,427.929172,0,0
0,150,430.296107,0,0
0,150,432.646749,0,0
0,150,435.002773,0,0
0,150,437.356041,0,0
0,150,439.719789,0,0
0,150,442.085909,0,0
0,150,444.453626,0,0
0,150,446.818423,0,0
0,150,449.193002,0,0
0.671884,150,465.637646,0.6718840722863435,0.6718840722863435
0,150,468.002903,0,0
0,150,470.350229,0,0
0,150,472.734049,0,0
0,150,475.078968,0,0
0,150,477.414887,0,0
0,150,479.779504,0,0
0,150,482.139322,0,0
0,150,484.488617,0,0
0,150,486.850559,0,0
0,150,489.233835,0,0
0.1053,150,491.590578,0.10530013784876646,0.10530013784876646
0,150,493.933613,0,0
0,150,496.282661,0,0
0,150,512.901611,0,0
0,150,515.253638,0,0
0,150,517.605809,0,0
0,150,519.963614,0,0
0,150,522.319895,0,0
0,150,524.684901,0,0
0,150,527.025512,0,0
0,150,529.362461,0,0
0.103463,150,531.703324,0.10346345302209414,0.10346345302209414
0,150,534.035756,0,0
0,150,536.405025,0,0
0,150,538.748432,0,0
0,150,541.092913,0,0
0.911118,150,557.467878,0.911118280085989,0.911118280085989
0,150,559.840376,0,0
0,150,562.212476,0,0
0,150,564.584806,0,0
0,150,566.912877,0,0
0,150,569.25173,0,0
0,150,571.610178,0,0
0,150,573.949171,0,0
0,150,576.288683,0,0
0,150,578.59787,0,0
0,150,580.932564,0,0
0,150,583.313361,0,0
0,150,585.700693,0,0
0,150,588.077575,0,0
0,150,604.530655,0,0
0,150,606.898174,0,0
0,150,609.270606,0,0
0,150,611.648184,0,0
0,150,613.990058,0,0
0,150,616.346475,0,0
0,150,618.717673,0,0
0,150,621.107847,0,0
0,150,623.488774,0,0
0,150,625.838792,0,0
0,150,628.216469,0,0
0,150,630.583966,0,0
0,150,632.96248,0,0
0,150,635.315587,0,0
0.689958,150,651.697162,0.6899583374768005,0.6899583374768005
0,150,654.043386,0,0
0,150,656.406379,0,0
1.193014,150,658.762295,1.1930141194557544,1.1930141194557544
0,150,661.126568,0,0
0.537847,150,663.524832,0.5378470635360485,0.5378470635360485
0,150,665.892595,0,0
0,150,668.249895,0,0
0,150,670.658883,0,0
0,150,673.041933,0,0
0,150,675.417279,0,0
0,150,677.790962,0,0
0,150,680.150631,0,0
0,150,696.543325,0,0
0,150,698.905358,0,0
3.091342,150,701.268169,3.0913415327870783,3.0913415327870783
0,150,703.626474,0,0
0,150,705.99437,0,0
0,150,708.351086,0,0
0.230533,150,710.709274,0.230533377433777,0.230533377433777
0,150,713.078637,0,0
0,150,715.433529,0,0
0,150,717.766495,0,0
0,150,720.127883,0,0
0,150,722.494174,0,0
0,150,724.848122,0,0
0,150,727.192673,0,0
0,150,743.581246,0,0
0,150,745.896324,0,0
0,150,748.25003,0,0
0,150,750.600918,0,0
0,150,752.949302,0,0
0,150,755.282784,0,0
0,150,757.633878,0,0
0,150,759.976559,0,0
0,150,762.321519,0,0
0,150,764.703543,0,0
0,150,767.081985,0,0
0,150,769.454505,0,0
0,150,771.859449,0,0
0,150,774.230131,0,0
0,150,790.49324,0,0
0.038433,150,792.845867,0.03843314616474114,0.03843314616474114
0,150,795.182686,0,0
0,150,797.527767,0,0
0,150,799.87467,0,0
0,150,802.224395,0,0
0,150,804.558714,0,0
0,150,806.921749,0,0
0,150,809.296399,0,0
0,150,811.673691,0,0
0,150,814.017475,0,0
0,150,816.385528,0,0
0,150,818.748543,0,0
0,150,835.075705,0,0
0,150,837.441923,0,0
0,150,839.808047,0,0
0,150,842.191309,0,0
0,150,844.545646,0,0
0,150,846.884832,0,0
0,150,849.281683,0,0
0,150,851.69059,0,0
0,150,854.047729,0,0
1.030869,150,856.437277,1.0308689782799587,1.0308689782799587
0,150,858.802667,0,0
0.151872,150,861.174098,0.15187178464107476,0.15187178464107476
0.565637,150,863.540875,0.5656370329050906,0.5656370329050906
0,150,865.895735,0,0
0,150,882.225665,0,0
0,150,884.618557,0,0
0,150,886.983581,0,0
0,150,889.354807,0,0
0,150,891.737425,0,0
0,150,894.072608,0,0
0,150,896.425256,0,0
0,150,898.787717,0,0
0,150,901.170556,0,0
0.654261,150,903.577898,0.654260527121973,0.654260527121973
0,150,905.934413,0,0
0,150,908.28648,0,0
0,150,910.645504,0,0
0,150,913.03204,0,0
0,150,929.469755,0,0
0,150,931.846738,0,0
0,150,934.211619,0,0
0,150,936.561418,0,0
0,150,938.873764,0,0
0,150,941.238158,0,0
0,150,943.61443,0,0
0,150,945.998868,0,0
0,150,948.381022,0,0
0,150,950.820373,0,0
0,150,953.330389,0,0
0,150,955.857967,0,0
0,150,958.228059,0,0
0,150,974.506555,0,0
0,150,976.855239,0,0
0,150,979.192086,0,0
0,150,981.565665,0,0
0,150,983.939847,0,0
0.548922,150,986.290567,0.5489223984892324,0.5489223984892324
0,150,988.656432,0,0
0,150,991.013613,0,0
0,150,993.36891,0,0
0,150,995.732138,0,0
0,150,998.097023,0,0
0,150,1000.444671,0,0
0,150,1002.772591,0,0
0,150,1005.165393,0,0
0,150,1021.557824,0,0
0,150,1023.902854,0,0
0,150,1026.250917,0,0
0,150,1028.619624,0,0
0,150,1031.002963,0,0
0,150,1033.371872,0,0
0.588735,150,1035.734978,0.5887345153316955,0.5887345153316955
0,150,1038.084272,0,0
0,150,1040.44912,0,0
0.528433,150,1042.802519,0.5284325830703738,0.5284325830703738
0,150,1045.163001,0,0
0,150,1047.557574,0,0
0,150,1049.916767,0,0
0,150,1052.29905,0,0
0,150,1068.67823,0,0
0,150,1071.0706,0,0
0,150,1073.42376,0,0
0,150,1075.797646,0,0
0,150,1078.164384,0,0
0,150,1080.516613,0,0
0.392365,150,1082.876399,0.39236482886065027,0.39236482886065027
0,150,1085.210637,0,0
