# {"t_start": 1616588548.598242, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,4.044864,0,0
0,150,5.993441,0,0
0,150,7.945127,0,0
0,150,9.97785,0,0
0,150,12.205866,0,0
0,150,14.562564,0,0
0,150,16.929848,0,0
0,150,19.303658,0,0
0,150,21.698899,0,0
0,150,24.081917,0,0
0,150,26.454221,0,0
0,150,28.816605,0,0
0,150,31.198551,0,0
0,150,47.605129,0,0
0,150,49.985939,0,0
0,150,52.371067,0,0
0,150,54.755059,0,0
0,150,57.13262,0,0
0,150,59.507433,0,0
0,150,61.889508,0,0
0,150,64.255305,0,0
0,150,66.631234,0,0
0.558748,150,68.983979,0.558748406284685,0.558748406284685
0,150,71.338081,0,0
0,150,73.699589,0,0
0,150,76.07296,0,0
0,150,78.466514,0,0
0,150,94.926839,0,0
0,150,97.287926,0,0
0,150,99.652006,0,0
0,150,102.011374,0,0
0,150,104.374353,0,0
0.418637,150,106.733331,0.4186372843208803,0.4186372843208803
0,150,109.136049,0,0
0,150,111.525454,0,0
0,150,113.88947,0,0
0,150,116.246809,0,0
0,150,118.600078,0,0
0,150,120.954553,0,0
0,150,123.27882,0,0
0,150,139.551808,0,0
0.387047,150,141.918583,0.38704742951435867,0.38704742951435867
0,150,144.287,0,0
0,150,146.656701,0,0
0,150,149.019455,0,0
0,150,151.400025,0,0
0,150,153.775921,0,0
0,150,156.149346,0,0
0,150,158.494124,0,0
0,150,160.832667,0,0
0,150,163.190594,0,0
0,150,165.543221,0,0
0,150,167.898278,0,0
0,150,170.27115,0,0
0,150,186.667503,0,0
0,150,189.023711,0,0
0,150,191.389089,0,0
0.35173,150,193.781057,0.3517299242761055,0.3517299242761055
0,150,196.152137,0,0
0,150,198.506482,0,0
0,150,200.885094,0,0
0,150,203.245993,0,0
0,150,205.617688,0,0
0,150,207.985168,0,0
0,150,210.367369,0,0
0,150,212.761915,0,0
0,150,215.125997,0,0
0,150,217.502487,0,0
0,150,233.916195,0,0
0,150,236.276516,0,0
0,150,238.595485,0,0
0,150,240.947411,0,0
0,150,243.315991,0,0
0,150,245.687797,0,0
0,150,248.059867,0,0
0,150,250.414718,0,0
0,150,252.776026,0,0
0,150,255.148885,0,0
0,150,257.498651,0,0
0,150,259.864498,0,0
0,150,262.208302,0,0
0,150,279.111071,0,0
0,150,281.485983,0,0
0.405879,150,283.850493,0.40587933908931584,0.40587933908931584
0,150,286.241488,0,0
0,150,288.625593,0,0
0,150,291.008278,0,0
0,150,293.389508,0,0
0,150,295.75373,0,0
0,150,298.095938,0,0
0,150,300.470435,0,0
0,150,302.820821,0,0
0.174275,150,305.175078,0.17427476316797963,0.17427476316797963
0,150,307.52944,0,0
0,150,309.875897,0,0
0.079691,150,326.386911,0.07969122742610935,0.07969122742610935
0,150,328.767111,0,0
0,150,331.127953,0,0
0,150,333.4971,0,0
0,150,335.84738,0,0
0.340605,150,338.245998,0.3406046096446399,0.3406046096446399
0,150,340.625948,0,0
0,150,343.00975,0,0
0,150,345.374571,0,0
0,150,347.768977,0,0
0,150,350.152938,0,0
0,150,352.525099,0,0
0,150,354.874527,0,0
0.064195,150,357.23172,0.06419507059910179,0.06419507059910179
0,150,374.621121,0,0
0,150,377.002399,0,0
0,150,379.359001,0,0
0,150,381.739522,0,0
0,150,384.094943,0,0
0,150,386.47934,0,0
0,150,388.856827,0,0
0,150,391.208255,0,0
0,150,393.591878,0,0
0.604193,150,395.965521,0.6041926103723373,0.6041926103723373
0,150,398.31988,0,0
4.743238,150,400.694383,4.743238259436292,4.743238259436292
0,150,403.043968,0,0
0,150,419.438003,0,0
0,150,421.812413,0,0
0,150,424.18853,0,0
0,150,426.544483,0,0
0,150,428.910969,0,0
0,150,431.278314,0,0
0,150,433.629518,0,0
0,150,435.985453,0,0
0,150,438.338654,0,0
0,150,440.701302,0,0
0.380275,150,443.068624,0.3802746242092576,0.3802746242092576
0,150,445.435504,0,0
0,150,447.799125,0,0
0,150,450.174099,0,0
0,150,466.619574,0,0
0,150,468.984367,0,0
0,150,471.332983,0,0
0,150,473.716457,0,0
0,150,476.060372,0,0
0,150,478.397011,0,0
0,150,480.760502,0,0
0,150,483.12112,0,0
0,150,485.469527,0,0
0,150,487.832106,0,0
0,150,490.214444,0,0
0,150,492.572399,0,0
0,150,494.915016,0,0
0,150,497.265028,0,0
0,150,513.884233,0,0
0,150,516.235413,0,0
0,150,518.587312,0,0
0,150,520.944315,0,0
0.9735,150,523.300603,0.9734997061146704,0.9734997061146704
0,150,525.665957,0,0
0,150,528.006875,0,0
0.460681,150,530.344804,0.4606813152197674,0.4606813152197674
0,150,532.685653,0,0
0,150,535.018758,0,0
0,150,537.387768,0,0
0,150,539.730848,0,0
0,150,542.075164,0,0
0.233079,150,558.449419,0.23307913458873852,0.23307913458873852
0,150,560.822109,0,0
0,150,563.194154,0,0
0,150,565.566118,0,0
0,150,567.893166,0,0
0,150,570.233551,0,0
0,150,572.589051,0,0
0,150,574.932427,0,0
0,150,577.269623,0,0
0,150,579.579195,0,0
0,150,581.915087,0,0
0,150,584.293983,0,0
0,150,586.681189,0,0
0,150,589.058741,0,0
0,150,605.511876,0,0
0,150,607.880284,0,0
0,150,610.252316,0,0
0,150,612.628685,0,0
0,150,614.97059,0,0
0,150,617.32909,0,0
3.017856,150,619.70016,3.017856150954681,3.017856150954681
0,150,622.088984,0,0
0,150,624.470806,0,0
0,150,626.820817,0,0
0,150,629.19743,0,0
0,150,631.566181,0,0
0,150,633.943962,0,0
0.887257,150,636.29725,0.8872572147321869,0.8872572147321869
0,150,652.678147,0,0
0,150,655.027456,0,0
0,150,657.387619,0,0
0,150,659.743541,0,0
0,150,662.110376,0,0
0,150,664.506896,0,0
0,150,666.87501,0,0
0,150,669.231894,0,0
0,150,671.6398,0,0
0,150,674.024904,0,0
0,150,676.40005,0,0
0,150,678.771528,0,0
0,150,681.131896,0,0
0,150,697.523942,0,0
0,150,699.886351,0,0
0,150,702.252405,0,0
0,150,704.607982,0,0
0,150,706.976326,0,0
0,150,709.332358,0,0
0,150,711.691097,0,0
0,150,714.060105,0,0
0,150,716.415394,0,0
0,150,718.748769,0,0
0,150,721.109065,0,0
0,150,723.477505,0,0
0,150,725.830555,0,0
0,150,728.174776,0,0
0,150,744.562311,0,0
0,150,746.877992,0,0
0,150,749.232473,0,0
0,150,751.582955,0,0
0,150,753.930694,0,0
0,150,756.26435,0,0
0,150,758.616746,0,0
0,150,760.957793,0,0
0,150,763.303717,0,0
0,150,765.685538,0,0
0,150,768.063066,0,0
0,150,770.435176,0,0
0.265606,150,772.843483,0.2656058434789468,0.2656058434789468
0.122009,150,775.212004,0.12200863743995638,0.12200863743995638
0,150,791.475344,0,0
0,150,793.826927,0,0
0,150,796.163984,0,0
0,150,798.508525,0,0
0,150,800.857073,0,0
0,150,803.206338,0,0
