# {"t_start": 1616588549.637155, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.013077,0,0
0,150,4.952518,0,0
0,150,6.915131,0,0
0,150,8.948174,0,0
0,150,11.177683,0,0
0,150,13.534007,0,0
0,150,15.902807,0,0
0,150,18.275481,0,0
0,150,20.671747,0,0
0,150,23.054826,0,0
0,150,25.425558,0,0
0,150,27.787873,0,0
0,150,30.171412,0,0
0,150,46.577672,0,0
0,150,48.957177,0,0
0,150,51.343011,0,0
0,150,53.727736,0,0
0,150,56.105655,0,0
0,150,58.478068,0,0
0,150,60.862228,0,0
0,150,63.227873,0,0
0,150,65.602342,0,0
0,150,67.956251,0,0
0,150,70.309795,0,0
0,150,72.671413,0,0
0,150,75.045745,0,0
0,150,77.439417,0,0
0,150,93.89729,0,0
0,150,96.260231,0,0
0,150,98.623619,0,0
0,150,100.983083,0,0
0,150,103.347796,0,0
0,150,105.70571,0,0
0,150,108.108845,0,0
0,150,110.49682,0,0
0,150,112.859023,0,0
0,150,115.219053,0,0
0,150,117.571626,0,0
0,150,119.926375,0,0
0,150,122.250016,0,0
0,150,138.522197,0,0
0,150,140.890467,0,0
0,150,143.258761,0,0
0,150,145.628967,0,0
0,150,147.990786,0,0
0.19253,150,150.37072,0.19253002142856457,0.19253002142856457
0,150,152.748423,0,0
0,150,155.119863,0,0
0,150,157.465647,0,0
0,150,159.804147,0,0
0,150,162.162541,0,0
0,150,164.515835,0,0
0,150,166.870106,0,0
0,150,169.242642,0,0
0,150,185.638986,0,0
0.040911,150,187.993137,0.04091066579869573,0.04091066579869573
0,150,190.361745,0,0
0.434468,150,192.752744,0.4344677430888212,0.4344677430888212
0,150,195.124638,0,0
0,150,197.478227,0,0
0,150,199.857809,0,0
0.210127,150,202.218636,0.21012737007917237,0.21012737007917237
0,150,204.589623,0,0
0.740515,150,206.956966,0.7405152119797389,0.7405152119797389
0,150,209.339317,0,0
0,150,211.734693,0,0
0,150,214.097864,0,0
0,150,216.474328,0,0
0,150,232.889276,0,0
0.128744,150,235.24823,0.1287442134014538,0.1287442134014538
0,150,237.567669,0,0
0,150,239.918299,0,0
0,150,242.288941,0,0
0,150,244.660189,0,0
0,150,247.030856,0,0
0,150,249.386367,0,0
