# {"t_start": 1616588549.6299617, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.015441,0,0
0,150,4.966228,0,0
0,150,6.922163,0,0
0,150,8.953197,0,0
0,150,11.182978,0,0
0,150,13.539081,0,0
0,150,15.907205,0,0
0,150,18.280299,0,0
0,150,20.67697,0,0
0,150,23.060607,0,0
0,150,25.432164,0,0
0,150,27.792808,0,0
0,150,30.175343,0,0
0,150,46.582904,0,0
0.10312,150,48.964117,0.10311987539431966,0.10311987539431966
0,150,51.348334,0,0
0,150,53.733518,0,0
0,150,56.110052,0,0
0,150,58.484015,0,0
0,150,60.867046,0,0
0,150,63.232048,0,0
0,150,65.60806,0,0
0,150,67.960437,0,0
0,150,70.314981,0,0
0,150,72.676161,0,0
0,150,75.05108,0,0
0,150,77.444184,0,0
0,150,93.902327,0,0
0,150,96.264971,0,0
0,150,98.630315,0,0
0,150,100.988017,0,0
0,150,103.35283,0,0
0,150,105.711329,0,0
0,150,108.114408,0,0
0,150,110.502709,0,0
0,150,112.864716,0,0
0,150,115.224244,0,0
0,150,117.576716,0,0
0,150,119.931767,0,0
0,150,122.255059,0,0
0.083107,150,138.527116,0.08310677492728025,0.08310677492728025
0,150,140.895077,0,0
0,150,143.265463,0,0
0,150,145.634118,0,0
0.056948,150,147.995845,0.056947888061812724,0.056947888061812724
0,150,150.375977,0,0
0,150,152.753726,0,0
0,150,155.12468,0,0
0,150,157.472214,0,0
0,150,159.8095,0,0
0,150,162.168055,0,0
0.208865,150,164.521283,0.2088645774999075,0.2088645774999075
0,150,166.875915,0,0
0,150,169.24768,0,0
0,150,185.644999,0,0
0,150,187.998436,0,0
0,150,190.367345,0,0
0,150,192.758163,0,0
0,150,195.129109,0,0
0,150,197.483933,0,0
0,150,199.862864,0,0
0,150,202.222595,0,0
0,150,204.595243,0,0
0,150,206.962142,0,0
0,150,209.344035,0,0
0,150,211.740347,0,0
0,150,214.103075,0,0
0,150,216.479885,0,0
0,150,232.894539,0,0
0,150,235.253264,0,0
0,150,237.572978,0,0
0,150,239.923757,0,0
0,150,242.294203,0,0
0,150,244.663852,0,0
0,150,247.036734,0,0
0,150,249.39201,0,0
0.817946,150,251.753261,0.8179462464054174,0.8179462464054174
0,150,254.12596,0,0
0,150,256.476197,0,0
0,150,258.842053,0,0
0,150,261.185012,0,0
0,150,278.089992,0,0
0,150,280.463758,0,0
0,150,282.828294,0,0
0,150,285.219411,0,0
0,150,287.602574,0,0
0,150,289.986013,0,0
0,150,292.365306,0,0
0,150,294.732404,0,0
0,150,297.07353,0,0
0,150,299.446673,0,0
0,150,301.797262,0,0
0,150,304.152042,0,0
0,150,306.50568,0,0
0,150,308.852872,0,0
0,150,325.365107,0,0
0,150,327.744999,0,0
0,150,330.105745,0,0
0,150,332.475229,0,0
0,150,334.824292,0,0
0,150,337.224411,0,0
0,150,339.603575,0,0
0,150,341.988424,0,0
0,150,344.352524,0,0
0,150,346.744328,0,0
0,150,349.130796,0,0
0,150,351.50143,0,0
0,150,353.851793,0,0
0,150,356.208111,0,0
0,150,373.595714,0,0
0,150,375.980148,0,0
0,150,378.336306,0,0
0.87739,150,380.717412,0.8773900673601938,0.8773900673601938
0,150,383.071618,0,0
0,150,385.453926,0,0
1.194524,150,387.8355,1.194523954878198,1.194523954878198
0,150,390.186355,0,0
0,150,392.569069,0,0
0,150,394.942972,0,0
0,150,397.298186,0,0
0,150,399.669893,0,0
0,150,402.021468,0,0
0,150,418.41519,0,0
0,150,420.789128,0,0
0,150,423.166525,0,0
0,150,425.520975,0,0
0.22194,150,427.889077,0.2219396474936013,0.2219396474936013
0,150,430.255763,0,0
0,150,432.606481,0,0
0,150,434.962276,0,0
0,150,437.315285,0,0
0,150,439.679783,0,0
0.929168,150,442.045562,0.9291681911644519,0.9291681911644519
0,150,444.412996,0,0
0,150,446.776383,0,0
0,150,449.152077,0,0
0,150,465.597017,0,0
0.618202,150,467.960834,0.6182016983473675,0.6182016983473675
0,150,470.309878,0,0
0,150,472.694017,0,0
0,150,475.038079,0,0
0,150,477.374555,0,0
0,150,479.73884,0,0
0.668581,150,482.09864,0.6685805636785718,0.6685805636785718
0,150,484.447663,0,0
0,150,486.810326,0,0
0,150,489.191682,0,0
0,150,491.550257,0,0
0,150,493.892834,0,0
0,150,496.24155,0,0
0,150,512.860327,0,0
0,150,515.213407,0,0
0,150,517.564708,0,0
0,150,519.922675,0,0
0,150,522.278029,0,0
0,150,524.643898,0,0
0,150,526.985587,0,0
0,150,529.321916,0,0
1.958709,150,531.662303,1.958709298938168,1.958709298938168
0,150,533.994783,0,0
0,150,536.364442,0,0
0,150,538.708512,0,0
0,150,541.052332,0,0
0,150,557.42684,0,0
0,150,559.799896,0,0
0,150,562.171672,0,0
0.181837,150,564.544478,0.18183741001544762,0.18183741001544762
0,150,566.871437,0,0
0,150,569.210995,0,0
0,150,571.569236,0,0
0.018643,150,573.908783,0.018642638773336273,0.018642638773336273
0,150,576.248219,0,0
0,150,578.557604,0,0
0,150,580.892129,0,0
0,150,583.271365,0,0
0,150,585.660804,0,0
0,150,588.036086,0,0
0,150,604.490064,0,0
0,150,606.857774,0,0
0,150,609.229484,0,0
0,150,611.606977,0,0
0,150,613.947893,0,0
0,150,616.305968,0,0
0,150,618.677221,0,0
0,150,621.065684,0,0
0,150,623.446941,0,0
0,150,625.798654,0,0
0,150,628.175995,0,0
0,150,630.543618,0,0
0,150,632.922113,0,0
0.357693,150,635.275552,0.357692767068981,0.357692767068981
0,150,651.65611,0,0
0,150,654.003955,0,0
0,150,656.365269,0,0
0,150,658.721369,0,0
0,150,661.086156,0,0
0,150,663.484333,0,0
0,150,665.851408,0,0
0,150,668.207717,0,0
5.567645,150,670.619325,5.56764528383473,5.56764528383473
0,150,673.001567,0,0
0.091346,150,675.378723,0.09134578509375779,0.09134578509375779
0,150,677.750548,0,0
0,150,680.109271,0,0
0,150,696.502078,0,0
0,150,698.863858,0,0
0,150,701.228363,0,0
0,150,703.586486,0,0
1.472762,150,705.9524,1.4727617157467556,1.4727617157467556
0,150,708.310036,0,0
0,150,710.668959,0,0
0,150,713.038098,0,0
0,150,715.392228,0,0
0,150,717.725881,0,0
0,150,720.086989,0,0
0,150,722.454207,0,0
0,150,724.807261,0,0
0,150,727.152007,0,0
0.608312,150,743.540114,0.6083119792265987,0.6083119792265987
0.282444,150,745.855792,0.2824439642492048,0.2824439642492048
0,150,748.209224,0,0
0,150,750.559883,0,0
0.0921,150,752.907144,0.0921003793906997,0.0921003793906997
0,150,755.242585,0,0
1.014205,150,757.593737,1.014204749723203,1.014204749723203
0.381279,150,759.93624,0.38127864002441825,0.38127864002441825
0,150,762.280324,0,0
0.55327,150,764.663673,0.5532702758184842,0.5532702758184842
0,150,767.038596,0,0
0,150,769.413329,0,0
0,150,771.818363,0,0
0,150,774.18943,0,0
0,150,790.453426,0,0
0,150,792.803708,0,0
0,150,795.141909,0,0
0,150,797.485882,0,0
0,150,799.833363,0,0
0,150,802.183159,0,0
0,150,804.518496,0,0
0,150,806.881084,0,0
0,150,809.255973,0,0
0,150,811.633197,0,0
0,150,813.977027,0,0
0,150,816.34409,0,0
0,150,818.708472,0,0
0,150,835.035304,0,0
0,150,837.401074,0,0
0,150,839.766986,0,0
0,150,842.151346,0,0
0,150,844.504379,0,0
0,150,846.844442,0,0
0,150,849.241596,0,0
0,150,851.649966,0,0
0,150,854.007211,0,0
0,150,856.397142,0,0
0,150,858.761796,0,0
0,150,861.134832,0,0
0,150,863.499936,0,0
0,150,865.854888,0,0
0,150,882.186368,0,0
0,150,884.576871,0,0
0,150,886.942321,0,0
0,150,889.314417,0,0
0,150,891.695344,0,0
0,150,894.031574,0,0
0,150,896.384787,0,0
0,150,898.747269,0,0
0,150,901.130278,0,0
0,150,903.537698,0,0
0,150,905.893954,0,0
0,150,908.245158,0,0
0,150,910.610296,0,0
0,150,912.990963,0,0
0,150,929.429296,0,0
0,150,931.806134,0,0
0,150,934.171293,0,0
0,150,936.520261,0,0
0,150,938.832946,0,0
0,150,941.197201,0,0
0,150,943.57229,0,0
0,150,945.958161,0,0
0,150,948.340989,0,0
0,150,950.779058,0,0
0,150,953.291256,0,0
0,150,955.817793,0,0
