# {"t_start": 1616588549.3568885, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t,ereward,reward_woD
0,150,3.286775,0,0
0,150,5.237428,0,0
0,150,7.190905,0,0
0,150,9.22561,0,0
0,150,11.453236,0,0
0,150,13.807954,0,0
0,150,16.17748,0,0
0,150,18.549796,0,0
0,150,20.945353,0,0
0,150,23.329102,0,0
0,150,25.700137,0,0
0,150,28.063168,0,0
0,150,30.444426,0,0
0.038579,150,46.852826,0.03857899719549562,0.03857899719549562
0,150,49.232435,0,0
0,150,51.617402,0,0
0,150,54.002554,0,0
0,150,56.380478,0,0
0,150,58.752965,0,0
0,150,61.136163,0,0
0,150,63.501283,0,0
0,150,65.877357,0,0
0,150,68.230083,0,0
0,150,70.584203,0,0
0,150,72.946481,0,0
0,150,75.32024,0,0
0,150,77.713007,0,0
0,150,94.171716,0,0
0,150,96.534356,0,0
0,150,98.898153,0,0
0,150,101.257535,0,0
0,150,103.622365,0,0
0,150,105.981863,0,0
0,150,108.383893,0,0
0,150,110.771395,0,0
0,150,113.134163,0,0
0,150,115.493279,0,0
0.233222,150,117.846139,0.23322170033059053,0.23322170033059053
0,150,120.201225,0,0
0,150,122.525063,0,0
0,150,138.796082,0,0
0,150,141.164962,0,0
0,150,143.534537,0,0
0.182074,150,145.903906,0.1820736404209704,0.1820736404209704
0,150,148.266131,0,0
0,150,150.645043,0,0
0,150,153.023043,0,0
0,150,155.393539,0,0
0,150,157.73773,0,0
0.576622,150,160.078809,0.5766218870359365,0.5766218870359365
0,150,162.437158,0,0
0,150,164.791431,0,0
0,150,167.145117,0,0
0,150,169.517164,0,0
0,150,185.912968,0,0
0,150,188.267231,0,0
0,150,190.635029,0,0
0,150,193.027349,0,0
0,150,195.397739,0,0
0,150,197.752089,0,0
0,150,200.132834,0,0
0,150,202.493042,0,0
0,150,204.864505,0,0
0,150,207.23129,0,0
0,150,209.614541,0,0
0,150,212.00906,0,0
0,150,214.37199,0,0
0,150,216.749662,0,0
0,150,233.163314,0,0
0,150,235.522726,0,0
0,150,237.84161,0,0
0,150,240.194248,0,0
0,150,242.563002,0,0
0,150,244.930134,0,0
0,150,247.306156,0,0
0,150,249.660434,0,0
0,150,252.023055,0,0
0,150,254.395131,0,0
0,150,256.745371,0,0
0.549508,150,259.110976,0.5495075915160972,0.5495075915160972
0,150,261.455478,0,0
0,150,278.35886,0,0
0,150,280.733247,0,0
0,150,283.09733,0,0
0.397476,150,285.488178,0.397475944808773,0.397475944808773
0,150,287.872836,0,0
0,150,290.254724,0,0
0,150,292.632961,0,0
0,150,294.999411,0,0
0.267499,150,297.343137,0.26749856723799526,0.26749856723799526
0,150,299.716975,0,0
0,150,302.067006,0,0
0,150,304.421229,0,0
0,150,306.776091,0,0
0,150,309.121958,0,0
0,150,325.634383,0,0
0,150,328.013707,0,0
0,150,330.375311,0,0
0,150,332.744386,0,0
0,150,335.093367,0,0
0,150,337.492135,0,0
0,150,339.872069,0,0
0,150,342.257843,0,0
0,150,344.621646,0,0
0.143039,150,347.014308,0.14303887373682045,0.14303887373682045
0,150,349.400373,0,0
0,150,351.770952,0,0
0,150,354.121036,0,0
0,150,356.477949,0,0
0,150,373.865059,0,0
0,150,376.248828,0,0
0,150,378.604858,0,0
0,150,380.986895,0,0
0,150,383.341591,0,0
0,150,385.722105,0,0
0.524149,150,388.104644,0.524148972808812,0.524148972808812
0,150,390.454159,0,0
0,150,392.838993,0,0
0,150,395.212416,0,0
0,150,397.568023,0,0
0,150,399.938936,0,0
0,150,402.290903,0,0
0,150,418.684272,0,0
0,150,421.055569,0,0
0,150,423.43531,0,0
0,150,425.79105,0,0
0,150,428.158185,0,0
0,150,430.524875,0,0
0.169947,150,432.872396,0.16994714875896955,0.16994714875896955
0,150,435.228981,0,0
0,150,437.585097,0,0
0,150,439.948429,0,0
0,150,442.314662,0,0
0,150,444.682831,0,0
0,150,447.045661,0,0
0.339915,150,449.421587,0.3399154045325189,0.3399154045325189
0,150,465.86471,0,0
0,150,468.231034,0,0
0,150,470.580217,0,0
0,150,472.962925,0,0
0,150,475.304655,0,0
0,150,477.643899,0,0
0,150,480.008243,0,0
0,150,482.367843,0,0
0,150,484.717049,0,0
0,150,487.079366,0,0
0,150,489.461358,0,0
0,150,491.818785,0,0
0,150,494.162112,0,0
0,150,496.51095,0,0
0,150,513.129916,0,0
0,150,515.480372,0,0
0,150,517.83391,0,0
0,150,520.19219,0,0
1.257429,150,522.54807,1.2574294535154125,1.2574294535154125
0,150,524.913162,0,0
0,150,527.253957,0,0
0,150,529.591364,0,0
0,150,531.928508,0,0
0,150,534.265103,0,0
0,150,536.63318,0,0
0,150,538.973993,0,0
0.547948,150,541.32223,0.5479480083144062,0.5479480083144062
0,150,557.695836,0,0
0,150,560.068418,0,0
0,150,562.440958,0,0
0,150,564.812202,0,0
0,150,567.141041,0,0
0,150,569.48053,0,0
0,150,571.837325,0,0
0,150,574.179054,0,0
0,150,576.517097,0,0
