# {"t_start": 1611594562.324996, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-103.283241,91,3.410573,-103.28324071496505,-103.28324071496505
-208.701815,86,4.208051,-208.7018145668219,-208.7018145668219
-116.404691,113,5.301653,-116.40469114865687,-116.40469114865687
-80.928589,82,6.077537,-80.92858885395643,-80.92858885395643
-191.749085,64,6.690262,-191.7490853879027,-191.7490853879027
-112.165233,88,7.530936,-112.16523314885234,-112.16523314885234
-314.180907,108,8.574374,-314.1809067240015,-314.1809067240015
-210.200776,101,9.563224,-210.20077597278888,-210.20077597278888
-187.166512,66,10.203669,-187.166511732829,-187.166511732829
-15.385593,141,11.579973,-15.385592886393809,-15.385592886393809
-210.856978,111,12.638513,-210.85697815397612,-210.85697815397612
-377.573267,84,13.436479,-377.5732672913058,-377.5732672913058
-97.030585,92,14.333039,-97.0305854403403,-97.0305854403403
-216.594844,97,15.252329,-216.594844072471,-216.594844072471
-189.694191,71,15.936895,-189.69419064800894,-189.69419064800894
-279.847801,95,16.850697,-279.8478008961578,-279.8478008961578
-205.953137,82,17.641695,-205.95313694013572,-205.95313694013572
-126.415109,70,18.324728,-126.41510929726773,-126.41510929726773
-186.040267,82,19.112979,-186.0402665192958,-186.0402665192958
-391.232673,112,20.201712,-391.2326733160761,-391.2326733160761
-35.038896,66,20.839088,-35.03889638179267,-35.03889638179267
-507.762554,109,21.885959,-507.76255410113623,-507.76255410113623
-357.074592,120,28.702613,-357.0745919252596,-357.0745919252596
-88.910469,69,29.384905,-88.91046850289402,-88.91046850289402
-290.099335,99,30.359107,-290.0993345462175,-290.0993345462175
-106.15504,142,31.741021,-106.15504010149402,-106.15504010149402
-178.133563,69,32.407137,-178.13356267865112,-178.13356267865112
-109.965015,91,33.282909,-109.96501548169012,-109.96501548169012
-79.578666,75,34.023879,-79.5786663803101,-79.5786663803101
-120.373796,90,34.903485,-120.37379649538997,-120.37379649538997
-53.987203,65,35.539394,-53.98720277443487,-53.98720277443487
-310.071137,100,36.51479,-310.0711368456905,-310.0711368456905
-104.833143,85,37.338339,-104.83314339081672,-104.83314339081672
-100.260413,94,38.2524,-100.26041315722114,-100.26041315722114
-327.079325,137,39.574925,-327.079324992868,-327.079324992868
-152.483369,117,40.709013,-152.4833689196561,-152.4833689196561
-405.27582,72,41.407163,-405.2758197525558,-405.2758197525558
-96.595011,131,42.683199,-96.59501052678674,-96.59501052678674
-66.433644,143,44.079971,-66.4336443284447,-66.4336443284447
-114.830162,58,44.643114,-114.83016169136644,-114.83016169136644
-99.619838,82,45.437378,-99.61983795909576,-99.61983795909576
-61.32688,70,46.113773,-61.32688013722452,-61.32688013722452
-253.630695,84,46.930353,-253.63069541218917,-253.63069541218917
-117.456249,73,47.640932,-117.45624914233957,-117.45624914233957
-96.16702,78,54.187352,-96.16702023833544,-96.16702023833544
-110.187333,132,55.470188,-110.18733344459937,-110.18733344459937
-105.107458,68,56.131787,-105.1074579300985,-105.1074579300985
-37.987333,123,57.329973,-37.98733303670443,-37.98733303670443
-293.891761,94,58.252924,-293.8917611365332,-293.8917611365332
-107.335951,88,59.101616,-107.3359507381114,-107.3359507381114
-244.43921,111,60.179803,-244.43921044701244,-244.43921044701244
-32.948008,78,60.949953,-32.94800774605906,-32.94800774605906
-143.126514,73,61.665066,-143.1265138449093,-143.1265138449093
-239.586323,102,62.661763,-239.586323477459,-239.586323477459
-149.417672,88,63.503346,-149.41767243586813,-149.41767243586813
-148.677296,105,64.499804,-148.6772957797677,-148.6772957797677
-158.689643,168,66.132758,-158.68964282761345,-158.68964282761345
-151.026234,91,67.027345,-151.02623416387564,-151.02623416387564
-309.309395,109,68.092775,-309.3093952555854,-309.3093952555854
-65.16158,93,69.003434,-65.1615798088538,-65.1615798088538
-236.724336,113,70.093611,-236.7243355374567,-236.7243355374567
-5.334116,135,71.415532,-5.334115753801598,-5.334115753801598
-224.794033,94,72.338164,-224.79403328583112,-224.79403328583112
-117.870536,140,79.52496,-117.87053559159436,-117.87053559159436
-68.725401,72,80.240634,-68.72540141808743,-68.72540141808743
-177.921154,142,81.609312,-177.92115413607502,-177.92115413607502
-72.807398,85,82.437284,-72.80739761112312,-72.80739761112312
-60.64348,75,83.171361,-60.64348023431408,-60.64348023431408
-143.799641,110,84.254445,-143.79964099115477,-143.79964099115477
-237.459418,99,85.227601,-237.45941848796318,-237.45941848796318
-201.955751,119,86.390094,-201.95575116687087,-201.95575116687087
-240.035063,92,87.29014,-240.03506264304383,-240.03506264304383
-195.723039,104,88.298173,-195.72303860801833,-195.72303860801833
-162.516827,104,89.296442,-162.51682723654983,-162.51682723654983
-184.767216,103,90.300835,-184.7672156014903,-184.7672156014903
-47.826984,92,91.201507,-47.8269840812668,-47.8269840812668
-215.392614,109,92.251338,-215.3926138737107,-215.3926138737107
-152.857924,121,93.424417,-152.857924448724,-152.857924448724
-97.726464,85,94.245469,-97.72646361544429,-97.72646361544429
95.770342,299,97.163703,95.77034229051675,95.77034229051675
-148.872789,106,98.209051,-148.8727892215349,-148.8727892215349
-125.61119,113,99.312168,-125.61118950637311,-125.61118950637311
-147.155712,111,106.551828,-147.1557120987631,-147.1557120987631
-90.046418,102,107.54962,-90.04641794999385,-90.04641794999385
-316.594687,79,108.318453,-316.594687039973,-316.594687039973
-247.823943,144,109.709784,-247.82394262939874,-247.82394262939874
