# {"t_start": 1611594563.0797641, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-287.532411,92,2.66891,-287.5324108647972,-287.5324108647972
-116.129247,67,3.28337,-116.12924736585185,-116.12924736585185
-308.445023,97,4.220616,-308.44502349408947,-308.44502349408947
-64.688461,77,4.957602,-64.68846105273313,-64.68846105273313
-232.792676,83,5.74846,-232.79267603823902,-232.79267603823902
-148.410175,113,6.827909,-148.41017516237952,-148.41017516237952
-73.561187,64,7.445402,-73.56118696516336,-73.56118696516336
-106.230244,57,7.997763,-106.23024445401853,-106.23024445401853
-237.277388,87,8.849668,-237.27738751338973,-237.27738751338973
-112.691095,84,9.667471,-112.69109528019108,-112.69109528019108
-264.256719,107,10.714268,-264.2567194103939,-264.2567194103939
-169.196378,100,11.669839,-169.1963784019092,-169.1963784019092
-90.518226,67,12.303959,-90.51822589145584,-90.51822589145584
-144.135346,61,12.889855,-144.13534614548422,-144.13534614548422
-142.302533,96,13.818619,-142.30253328856256,-142.30253328856256
-42.8637,69,14.470113,-42.86370015055685,-42.86370015055685
9.405731,148,15.897131,9.405730515425645,9.405730515425645
-131.042711,77,16.638987,-131.04271145775454,-131.04271145775454
-353.167937,79,17.406229,-353.16793663377666,-353.16793663377666
-134.909482,87,18.246119,-134.90948234971395,-134.90948234971395
-130.810951,92,19.134674,-130.81095055175734,-130.81095055175734
-111.092563,75,19.862784,-111.09256276703815,-111.09256276703815
-172.10844,89,20.717425,-172.1084399657549,-172.1084399657549
-106.947928,106,27.383694,-106.94792772560056,-106.94792772560056
-162.618645,138,28.749134,-162.61864519432,-162.61864519432
-202.2667,82,29.558122,-202.26669960308743,-202.26669960308743
-154.238556,122,30.744406,-154.23855585432392,-154.23855585432392
-157.895165,117,31.875283,-157.8951651233377,-157.8951651233377
-196.250159,85,32.702157,-196.25015890909754,-196.25015890909754
-76.068078,66,33.350989,-76.06807822709007,-76.06807822709007
-110.806709,74,34.071548,-110.80670944660511,-110.80670944660511
-77.681493,64,34.700658,-77.68149256729541,-77.68149256729541
-106.03782,91,35.588231,-106.03781970414931,-106.03781970414931
-108.964834,106,36.616748,-108.96483369897581,-108.96483369897581
-88.781567,73,37.32337,-88.78156651846061,-88.78156651846061
-340.79245,115,38.431146,-340.7924495101886,-340.7924495101886
-159.909017,104,39.443072,-159.90901690844737,-159.90901690844737
-371.955577,86,40.278715,-371.95557674022234,-371.95557674022234
-339.472637,143,41.666826,-339.472636821661,-339.472636821661
-125.689752,63,42.283338,-125.68975245905828,-125.68975245905828
-221.72076,87,43.133048,-221.72075950673778,-221.72075950673778
-114.832823,96,44.066679,-114.83282288879377,-114.83282288879377
-143.540413,103,45.062497,-143.5404128294165,-143.5404128294165
-117.042521,91,45.946395,-117.04252075295011,-117.04252075295011
-369.893916,123,52.894802,-369.89391614504353,-369.89391614504353
-100.2811,73,53.646398,-100.28110032937082,-100.28110032937082
-146.161697,93,54.544657,-146.16169714520282,-146.16169714520282
-120.961096,87,55.390761,-120.96109586233236,-120.96109586233236
-369.019374,107,56.429909,-369.01937377162636,-369.01937377162636
-99.609574,78,57.198744,-99.60957392393523,-99.60957392393523
-291.593109,117,58.330105,-291.59310883792574,-291.59310883792574
-239.315405,99,59.289206,-239.31540536598243,-239.31540536598243
-114.996587,88,60.159566,-114.99658698803512,-114.99658698803512
-506.227258,93,61.06865,-506.22725775990983,-506.22725775990983
-129.731417,87,61.920012,-129.73141678755735,-129.73141678755735
-87.405834,88,62.761233,-87.40583426290604,-87.40583426290604
-268.864551,103,63.737464,-268.86455060144283,-268.86455060144283
-92.844332,72,64.438696,-92.84433209300394,-92.84433209300394
-66.357545,64,65.060704,-66.3575454308378,-66.3575454308378
-73.130172,77,65.812691,-73.13017228786309,-73.13017228786309
-200.189911,155,67.330572,-200.18991093888064,-200.18991093888064
-139.433298,82,68.133551,-139.43329775033754,-139.43329775033754
-77.21769,78,68.878431,-77.21768979786624,-77.21768979786624
-235.002588,81,69.67418,-235.00258761060525,-235.00258761060525
-93.957672,119,70.843115,-93.95767219470645,-93.95767219470645
-141.737588,89,71.714609,-141.73758795768276,-141.73758795768276
-144.955493,141,78.918689,-144.95549316287185,-144.95549316287185
128.140028,299,81.822302,128.14002804166626,128.14002804166626
-83.120818,145,83.246245,-83.1208181885622,-83.1208181885622
-68.799283,80,84.032245,-68.79928335004738,-68.79928335004738
-73.532989,96,84.975599,-73.53298877369215,-73.53298877369215
-72.530337,76,85.714545,-72.53033675918292,-72.53033675918292
-92.314327,68,86.382728,-92.31432729731678,-92.31432729731678
-116.777757,104,87.389907,-116.77775675506453,-116.77775675506453
-110.117808,83,88.19153,-110.11780802492468,-110.11780802492468
-93.261777,85,89.014757,-93.26177698437854,-93.26177698437854
-156.72892,129,90.272781,-156.72891995881685,-156.72891995881685
-162.416041,119,91.422595,-162.41604061615635,-162.41604061615635
-114.087866,108,92.470114,-114.08786573005594,-114.08786573005594
-176.63543,117,93.60287,-176.63543035580372,-176.63543035580372
-91.868468,90,94.474137,-91.86846782903564,-91.86846782903564
-149.664471,105,95.503906,-149.66447103732096,-149.66447103732096
-47.706093,68,96.17052,-47.70609252194764,-47.70609252194764
-130.094384,96,97.110197,-130.09438395764508,-130.09438395764508
-115.897539,107,98.16642,-115.89753897370016,-115.89753897370016
-337.758748,172,105.993336,-337.7587476005834,-337.7587476005834
-126.14907,111,107.076422,-126.14907024014475,-126.14907024014475
-158.05259,123,108.271491,-158.0525902353772,-158.0525902353772
-292.436733,91,109.157541,-292.43673282459747,-292.43673282459747
-125.886917,133,110.454978,-125.88691693104359,-125.88691693104359
-84.48174,94,111.371437,-84.48174025594139,-84.48174025594139
-510.612372,115,112.488474,-510.61237154104606,-510.61237154104606
-203.710185,112,113.577059,-203.71018491218234,-203.71018491218234
-216.071841,109,114.624028,-216.07184076087248,-216.07184076087248
-97.362082,87,115.473155,-97.36208157838732,-97.36208157838732
-75.139518,89,116.33736,-75.13951773022127,-75.13951773022127
-127.144379,95,117.256961,-127.14437906338503,-127.14437906338503
-35.47271,75,117.992598,-35.47271018999953,-35.47271018999953
-412.169231,127,119.239932,-412.16923054471545,-412.16923054471545
-255.891114,100,120.220146,-255.89111401880075,-255.89111401880075
-102.489255,97,121.158428,-102.48925537472094,-102.48925537472094
-6.832089,90,122.045241,-6.832089191535616,-6.832089191535616
-18.021846,138,123.397499,-18.021846335152162,-18.021846335152162
-66.021616,77,124.146186,-66.02161565173182,-66.02161565173182
-199.072392,112,131.196375,-199.07239248184516,-199.07239248184516
-51.122238,108,132.253368,-51.122238002979884,-51.122238002979884
-99.220885,113,133.352248,-99.22088510630205,-99.22088510630205
-82.99574,91,134.229506,-82.99574022897566,-82.99574022897566
-49.919213,90,135.107578,-49.919213256536025,-49.919213256536025
-38.441314,84,135.927036,-38.44131397788473,-38.44131397788473
-250.496486,135,137.246922,-250.4964863641279,-250.4964863641279
-235.337897,110,138.330664,-235.3378971149938,-235.3378971149938
-80.516864,126,139.560471,-80.5168637394718,-80.5168637394718
-333.331494,115,140.664855,-333.33149405428344,-333.33149405428344
-64.847043,67,141.322549,-64.8470426680368,-64.8470426680368
-73.07297,115,142.446481,-73.07297004115173,-73.07297004115173
-222.329296,125,143.664649,-222.32929580455198,-222.32929580455198
-42.104748,144,145.070916,-42.10474836980764,-42.10474836980764
-106.016139,94,145.999405,-106.01613907002182,-106.01613907002182
-88.891145,108,147.061715,-88.8911448982662,-88.8911448982662
-232.722323,127,148.301564,-232.72232287594673,-232.72232287594673
-145.841484,98,149.263298,-145.84148388022285,-145.84148388022285
-57.952127,99,150.237652,-57.9521273915758,-57.9521273915758
-60.168703,66,156.563196,-60.16870272488755,-60.16870272488755
-87.680346,130,157.880098,-87.68034625901358,-87.68034625901358
-304.03559,135,159.191073,-304.0355898384904,-304.0355898384904
-209.852853,97,160.14641,-209.85285316121315,-209.85285316121315
-62.35928,103,161.149685,-62.35928027544958,-62.35928027544958
-152.966415,112,162.239946,-152.96641493204828,-152.96641493204828
