# {"t_start": 1611594563.1901875, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-189.049205,72,2.374148,-189.04920477668338,-189.04920477668338
-272.092101,138,3.66025,-272.09210127310917,-272.09210127310917
-265.287222,84,4.482602,-265.28722207077266,-265.28722207077266
-90.297738,94,5.370644,-90.29773790973152,-90.29773790973152
-385.029738,122,6.534593,-385.02973800682093,-385.02973800682093
-283.774486,101,7.509862,-283.7744862736944,-283.7744862736944
-321.840173,91,8.395403,-321.84017284903126,-321.84017284903126
-312.692031,95,9.323686,-312.69203087108747,-312.69203087108747
-113.755374,59,9.901705,-113.75537392202368,-113.75537392202368
-237.27827,125,11.107049,-237.27827011266962,-237.27827011266962
-91.733776,75,11.823816,-91.73377632605676,-91.73377632605676
-91.636034,75,12.536563,-91.63603394711856,-91.63603394711856
-98.510774,68,13.202374,-98.51077424825189,-98.51077424825189
-100.455892,81,13.970857,-100.45589154719302,-100.45589154719302
-269.975367,95,14.885946,-269.97536671181166,-269.97536671181166
-231.915199,113,15.970985,-231.91519884279418,-231.91519884279418
-517.324871,93,16.866733,-517.3248708740134,-517.3248708740134
-353.439772,164,18.455578,-353.43977243664403,-353.43977243664403
-426.935404,144,19.849412,-426.935404497821,-426.935404497821
-97.557762,133,21.133173,-97.5577623414824,-97.5577623414824
-69.708481,153,28.280174,-69.7084812450512,-69.7084812450512
-219.106888,90,29.158539,-219.106887712179,-219.106887712179
-372.753213,136,30.491661,-372.75321316247386,-372.75321316247386
-210.824823,114,31.594787,-210.82482316561365,-210.82482316561365
-203.27594,134,32.898375,-203.2759395694867,-203.2759395694867
-144.4611,98,33.851853,-144.46110007214241,-144.46110007214241
-317.564845,100,34.836572,-317.5648450911151,-317.5648450911151
-145.443933,98,35.788657,-145.44393333231204,-145.44393333231204
-127.596145,78,36.546055,-127.59614520158007,-127.59614520158007
-339.068026,91,37.428632,-339.06802608716976,-339.06802608716976
-268.08898,84,38.23092,-268.0889797825724,-268.0889797825724
-105.299466,79,39.007764,-105.29946609950782,-105.29946609950782
-220.046072,96,39.934738,-220.04607218322582,-220.04607218322582
-129.167338,89,40.798873,-129.16733793156257,-129.16733793156257
-76.09007,71,41.489287,-76.09007005285828,-76.09007005285828
-112.169409,77,42.24068,-112.16940926207457,-112.16940926207457
-109.658161,109,43.307144,-109.65816127311336,-109.65816127311336
-86.99235,75,44.0347,-86.99234980777624,-86.99234980777624
-159.570302,76,44.770233,-159.57030232186406,-159.57030232186406
-289.03823,136,46.090208,-289.0382297714857,-289.0382297714857
-81.184207,71,46.780446,-81.18420670490717,-81.18420670490717
-145.239801,110,53.648337,-145.23980096214677,-145.23980096214677
-161.281855,80,54.415873,-161.28185530082897,-161.28185530082897
-105.182046,82,55.213171,-105.18204576275727,-105.18204576275727
-148.780595,76,55.95007,-148.78059454247665,-148.78059454247665
-258.022927,82,56.749941,-258.0229265342513,-258.0229265342513
-79.236531,107,57.802819,-79.23653061622575,-79.23653061622575
-171.459685,90,58.669063,-171.45968463776182,-171.45968463776182
4.526003,113,59.772653,4.526002800626415,4.526002800626415
-169.304312,79,60.549194,-169.3043118808667,-169.3043118808667
-256.169063,101,61.539386,-256.1690627475534,-256.1690627475534
-174.649756,123,62.716692,-174.64975639408647,-174.64975639408647
-46.308119,84,63.515124,-46.30811898108844,-46.30811898108844
-131.69298,110,64.58676,-131.69298006438208,-131.69298006438208
-47.81002,125,65.802821,-47.81001952931651,-47.81001952931651
-211.319764,103,66.813694,-211.31976443664553,-211.31976443664553
-53.032085,64,67.434793,-53.03208487999585,-53.03208487999585
-178.456697,105,68.458097,-178.45669693184783,-178.45669693184783
-86.05093,87,69.303844,-86.05092979029236,-86.05092979029236
-104.175885,80,70.081446,-104.17588541522909,-104.17588541522909
-325.386354,109,71.153448,-325.3863536499918,-325.3863536499918
-198.572732,73,71.862294,-198.5727323962695,-198.5727323962695
-50.221874,119,78.860036,-50.221873549800506,-50.221873549800506
-175.710883,105,79.883626,-175.71088321500724,-175.71088321500724
-233.375005,161,81.438195,-233.3750051645164,-233.3750051645164
-131.484318,100,82.419935,-131.48431808795618,-131.48431808795618
