# {"t_start": 1611594562.658152, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-45.271954,69,2.876018,-45.271953991788045,-45.271953991788045
-154.1436,105,3.84655,-154.14359969525822,-154.14359969525822
-41.993471,79,4.610171,-41.993471229778066,-41.993471229778066
-309.741144,95,5.5203,-309.74114377183594,-309.74114377183594
-113.188868,119,6.655393,-113.18886807753191,-113.18886807753191
-79.776678,127,7.874939,-79.77667836868275,-79.77667836868275
-110.499599,83,8.678892,-110.49959867337103,-110.49959867337103
-206.055119,111,9.76156,-206.05511860969557,-206.05511860969557
-78.139908,78,10.532124,-78.13990774418653,-78.13990774418653
-114.066436,74,11.248063,-114.06643597455545,-114.06643597455545
-291.371292,75,11.962523,-291.37129238844693,-291.37129238844693
-55.94579,149,13.388593,-55.94578956910584,-55.94578956910584
58.113207,111,14.451661,58.1132073866263,58.1132073866263
-106.624636,101,15.424758,-106.6246359660506,-106.6246359660506
-113.018204,106,16.441796,-113.01820380499956,-113.01820380499956
-332.12932,115,17.551934,-332.1293204433364,-332.1293204433364
-23.043425,71,18.243593,-23.043424536281478,-23.043424536281478
-234.35303,76,18.974555,-234.3530299593294,-234.3530299593294
-391.199818,115,20.092671,-391.1998178753622,-391.1998178753622
-217.752005,107,21.115897,-217.75200521502776,-217.75200521502776
-349.159779,131,28.02814,-349.1597785456236,-349.1597785456236
-334.233962,149,29.49887,-334.233961560385,-334.233961560385
-80.464943,72,30.208634,-80.46494262047939,-80.46494262047939
-98.247901,93,31.116247,-98.24790052917395,-98.24790052917395
-119.922137,101,32.09374,-119.92213675653262,-119.92213675653262
-101.478342,76,32.824828,-101.47834213401723,-101.47834213401723
-177.032579,108,33.887583,-177.03257933720812,-177.03257933720812
-334.049708,78,34.647932,-334.0497083448839,-334.0497083448839
-64.637509,125,35.872686,-64.63750851955297,-64.63750851955297
-410.407721,105,36.892762,-410.407721394174,-410.407721394174
-105.575248,72,37.591687,-105.57524789473027,-105.57524789473027
-65.447821,126,38.798363,-65.44782096288824,-65.44782096288824
-125.055904,80,39.583677,-125.05590439830303,-125.05590439830303
-212.629724,84,40.395544,-212.62972404260043,-212.62972404260043
-201.242626,128,41.638486,-201.2426259112773,-201.2426259112773
-74.875409,65,42.272687,-74.87540925911793,-74.87540925911793
-327.870371,81,43.063606,-327.87037074281807,-327.87037074281807
-56.189735,81,43.856257,-56.18973541525686,-56.18973541525686
-91.899142,82,44.651263,-91.89914193035732,-91.89914193035732
-255.64502,96,45.579421,-255.64502040897392,-255.64502040897392
-244.402455,113,46.676791,-244.40245474372645,-244.40245474372645
-132.828589,139,53.815173,-132.8285888881759,-132.8285888881759
-90.596395,124,55.022741,-90.59639490212949,-90.59639490212949
-47.560771,92,55.914372,-47.56077065051841,-47.56077065051841
-260.686095,95,56.839598,-260.6860952614177,-260.6860952614177
-123.80054,151,58.321985,-123.80054037255178,-123.80054037255178
-99.070703,72,59.011027,-99.07070271359919,-99.07070271359919
-115.86684,59,59.584454,-115.86684036585133,-115.86684036585133
-47.682942,73,60.300996,-47.682941750674644,-47.682941750674644
-43.528676,91,61.197416,-43.52867627345239,-43.52867627345239
-237.121399,122,62.387613,-237.1213988617795,-237.1213988617795
-112.153936,91,63.255025,-112.15393552327484,-112.15393552327484
-135.119054,92,64.128333,-135.119054125407,-135.119054125407
-278.587751,83,64.936217,-278.5877512303625,-278.5877512303625
-66.13174,60,65.519221,-66.1317403800819,-66.1317403800819
-103.565497,84,66.341117,-103.5654974413083,-103.5654974413083
-147.570164,113,67.446222,-147.5701635513202,-147.5701635513202
-124.523889,96,68.38519,-124.52388930687805,-124.52388930687805
-147.564253,118,69.520662,-147.56425324038332,-147.56425324038332
-197.558529,130,70.795442,-197.55852895064876,-197.55852895064876
-87.16523,94,71.722189,-87.16522976991928,-87.16522976991928
-373.012899,111,72.805444,-373.01289862530575,-373.01289862530575
-100.767857,112,79.727744,-100.76785684857487,-100.76785684857487
-205.791179,78,80.490965,-205.79117886985142,-205.79117886985142
-76.666835,131,81.748535,-76.66683542156409,-76.66683542156409
-35.326698,139,83.11827,-35.32669789779091,-35.32669789779091
-292.825512,148,84.572062,-292.8255124414036,-292.8255124414036
-126.759679,86,85.415704,-126.75967924726575,-126.75967924726575
-253.325016,114,86.527829,-253.32501583768018,-253.32501583768018
-231.482147,143,87.916382,-231.48214736618826,-231.48214736618826
-134.68846,88,88.76222,-134.6884596632171,-134.6884596632171
-37.701696,82,89.562804,-37.701695656998865,-37.701695656998865
-152.673426,120,90.73101,-152.67342594116164,-152.67342594116164
-233.195382,103,91.725149,-233.19538190267616,-233.19538190267616
-80.012267,89,92.590474,-80.01226701158475,-80.01226701158475
-59.047857,78,93.340955,-59.04785714890268,-59.04785714890268
-168.271533,128,94.586689,-168.27153331108616,-168.27153331108616
-91.918371,74,95.311408,-91.91837056872437,-91.91837056872437
-167.353388,135,96.628416,-167.35338793765516,-167.35338793765516
-119.971953,112,97.725909,-119.97195292035443,-119.97195292035443
-206.196424,98,98.691084,-206.19642413437953,-206.19642413437953
-70.335546,115,105.961076,-70.33554621572375,-70.33554621572375
-53.521659,83,106.773823,-53.5216587791559,-53.5216587791559
-94.362421,96,107.710209,-94.3624213798747,-94.3624213798747
-76.81101,71,108.404909,-76.81101038869149,-76.81101038869149
-139.950655,147,109.829894,-139.95065521887182,-139.95065521887182
-62.370522,99,110.79535,-62.37052203478541,-62.37052203478541
-290.823871,120,111.967193,-290.82387127735706,-290.82387127735706
-192.732935,122,113.15609,-192.73293488593436,-192.73293488593436
-339.331294,103,114.148633,-339.33129447536464,-339.33129447536464
-108.000857,117,115.277704,-108.00085694523165,-108.00085694523165
-97.664865,89,116.145128,-97.66486480051728,-97.66486480051728
-4.633725,145,117.549844,-4.633724897923003,-4.633724897923003
-213.648489,140,118.922364,-213.64848879244568,-213.64848879244568
-111.270039,77,119.67911,-111.27003863583325,-111.27003863583325
-124.401371,137,121.019595,-124.40137145090384,-124.40137145090384
-211.493428,112,122.107554,-211.49342827899983,-211.49342827899983
-46.234774,124,123.329105,-46.23477418101848,-46.23477418101848
-104.201609,112,124.419882,-104.20160886712573,-104.20160886712573
-109.095111,117,131.513583,-109.0951111043541,-109.0951111043541
-136.513242,68,132.189298,-136.51324193209587,-136.51324193209587
-188.097568,128,133.428183,-188.0975678027226,-188.0975678027226
-107.097952,70,134.113938,-107.09795170559245,-107.09795170559245
-53.225684,126,135.331295,-53.22568374846257,-53.22568374846257
-75.212451,71,136.021254,-75.21245056317713,-75.21245056317713
-128.896022,112,137.116682,-128.89602237498391,-128.89602237498391
-234.851938,107,138.161763,-234.8519382670741,-234.8519382670741
-104.836207,91,139.058276,-104.83620662610954,-104.83620662610954
-141.316383,115,140.180488,-141.31638281742266,-141.31638281742266
-143.313337,79,140.942408,-143.31333669734278,-143.31333669734278
-151.014087,119,142.095911,-151.01408663922092,-151.01408663922092
-110.74907,136,143.438304,-110.74906980456116,-110.74906980456116
-51.140152,77,144.180884,-51.14015176808855,-51.14015176808855
-54.280501,94,145.098869,-54.28050057439238,-54.28050057439238
-58.461045,80,145.882534,-58.46104501471197,-58.46104501471197
-82.774371,109,146.958338,-82.77437112448806,-82.77437112448806
-105.51164,95,147.894425,-105.51163984820519,-105.51163984820519
-84.268514,76,148.636158,-84.26851435801433,-84.26851435801433
-265.571821,93,149.546813,-265.57182125874135,-265.57182125874135
-160.806095,101,150.542459,-160.80609465176096,-160.80609465176096
-92.997245,86,157.065192,-92.99724491199918,-92.99724491199918
-136.061864,107,158.151897,-136.06186421040823,-136.06186421040823
-33.112953,95,159.073926,-33.11295253441196,-33.11295253441196
-57.981063,103,160.085554,-57.981062545072,-57.981062545072
-206.478848,85,160.919951,-206.47884824866367,-206.47884824866367
-73.095785,107,161.9588,-73.09578503633026,-73.09578503633026
-41.463354,98,162.908994,-41.46335369291693,-41.46335369291693
-264.738,131,164.191938,-264.7380004160869,-264.7380004160869
-231.196219,109,165.267549,-231.19621918410863,-231.19621918410863
-96.19664,119,166.43303,-96.19664019089973,-96.19664019089973
-29.060557,78,167.201153,-29.06055740903848,-29.06055740903848
-57.454268,114,168.32346,-57.454268322228785,-57.454268322228785
-531.253821,98,169.282993,-531.2538207359121,-531.2538207359121
-69.617272,85,170.117261,-69.61727216404404,-69.61727216404404
-86.731377,90,170.997157,-86.73137669899721,-86.73137669899721
-104.534944,81,171.784418,-104.53494402172537,-104.53494402172537
-10.076762,155,173.309726,-10.07676228143471,-10.07676228143471
-125.358977,82,174.123322,-125.3589768209356,-125.3589768209356
-46.880911,92,175.026662,-46.88091139843093,-46.88091139843093
-37.515676,95,175.959394,-37.51567618239734,-37.51567618239734
-132.923514,132,183.319151,-132.92351377185338,-132.92351377185338
-58.973541,90,184.22218,-58.97354056585708,-58.97354056585708
-16.144605,135,185.544653,-16.144604621082507,-16.144604621082507
-145.411115,88,186.426116,-145.41111545953635,-145.41111545953635
