# {"t_start": 1611594563.1658413, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-180.217574,143,3.047045,-180.2175741688747,-180.2175741688747
-121.079605,113,4.134635,-121.07960483111601,-121.07960483111601
-342.284671,106,5.144336,-342.2846709748993,-342.2846709748993
-446.850929,97,6.072441,-446.8509286352027,-446.8509286352027
-139.093696,110,7.125507,-139.09369634578044,-139.09369634578044
-221.108212,83,7.931406,-221.10821187089562,-221.10821187089562
-148.156054,87,8.782823,-148.156053879289,-148.156053879289
-228.107336,91,9.667158,-228.10733612402814,-228.10733612402814
-164.579261,71,10.365352,-164.57926091415388,-164.57926091415388
-224.512277,121,11.52686,-224.51227746303726,-224.51227746303726
-144.464601,65,12.141379,-144.46460104469685,-144.46460104469685
-115.295065,90,13.005679,-115.29506460826498,-115.29506460826498
-70.440963,70,13.685444,-70.44096268007041,-70.44096268007041
-182.254375,86,14.50338,-182.2543749254563,-182.2543749254563
-324.151943,83,15.306894,-324.15194303640624,-324.15194303640624
-231.864728,115,16.41133,-231.86472765269679,-231.86472765269679
-44.082788,74,17.122928,-44.08278817602421,-44.08278817602421
-408.658586,89,17.987113,-408.6585859072657,-408.6585859072657
-25.591785,83,18.785947,-25.5917850711523,-25.5917850711523
-195.15321,106,19.814925,-195.15321035892848,-195.15321035892848
-119.585528,105,20.823172,-119.58552811591898,-119.58552811591898
-107.957596,71,27.142545,-107.95759601609684,-107.95759601609684
-69.364424,106,28.202031,-69.36442448277458,-69.36442448277458
-333.780524,115,29.332506,-333.78052422290574,-333.78052422290574
-94.92575,87,30.183291,-94.92574982312891,-94.92574982312891
-350.17056,102,31.175061,-350.1705604699954,-350.1705604699954
-146.042703,90,32.039182,-146.04270312693853,-146.04270312693853
-71.088677,69,32.715874,-71.08867662814801,-71.08867662814801
-92.614714,74,33.438679,-92.61471377836824,-92.61471377836824
-99.471234,121,34.625308,-99.47123443505392,-99.47123443505392
-67.17628,109,35.686186,-67.17628040872941,-67.17628040872941
-478.423258,105,36.704675,-478.4232583548553,-478.4232583548553
-87.987227,91,37.584337,-87.98722738999558,-87.98722738999558
-107.996332,91,38.464938,-107.99633154585526,-107.99633154585526
-225.469666,91,39.346965,-225.46966608204315,-225.46966608204315
-178.029767,96,40.279501,-178.02976677662912,-178.02976677662912
-193.574648,112,41.368225,-193.57464845060474,-193.57464845060474
-264.122895,85,42.197334,-264.1228952810057,-264.1228952810057
-379.546621,91,43.084072,-379.5466207054424,-379.5466207054424
-116.189836,104,44.097874,-116.18983569344795,-116.18983569344795
-142.102511,91,44.976183,-142.10251132977515,-142.10251132977515
-295.071519,143,46.366224,-295.0715192125061,-295.0715192125061
-68.498115,75,52.851297,-68.49811489086221,-68.49811489086221
-121.775732,161,54.448405,-121.77573222621751,-121.77573222621751
-240.578459,104,55.456577,-240.5784589604959,-240.5784589604959
-217.62455,127,56.695793,-217.62455023802602,-217.62455023802602
-108.258337,130,57.972652,-108.25833733816548,-108.25833733816548
-83.073015,68,58.623021,-83.07301478353452,-83.07301478353452
-92.211163,140,59.995327,-92.21116319828512,-92.21116319828512
-89.565828,111,61.083209,-89.56582844081335,-89.56582844081335
-349.015069,101,62.062735,-349.01506905558324,-349.01506905558324
-165.656013,163,63.612968,-165.6560129418184,-165.6560129418184
-122.120981,94,64.529594,-122.12098057624263,-122.12098057624263
-357.723046,123,65.72624,-357.72304599867107,-357.72304599867107
-182.07551,114,66.845709,-182.0755098485603,-182.0755098485603
-35.287517,98,67.800765,-35.287516679944176,-35.287516679944176
-135.090878,106,68.819929,-135.09087834588158,-135.09087834588158
-185.7818,105,69.851007,-185.7818001491998,-185.7818001491998
-258.078506,86,70.698383,-258.07850630402595,-258.07850630402595
-90.519882,61,71.296338,-90.51988176466682,-90.51988176466682
-253.918147,125,72.523506,-253.91814694437932,-253.91814694437932
-165.914124,126,79.576846,-165.9141236219838,-165.9141236219838
-53.360198,86,80.405632,-53.360198420961595,-53.360198420961595
-89.486104,110,81.470467,-89.48610422916599,-89.48610422916599
-127.278524,105,82.501832,-127.27852370830539,-127.27852370830539
27.05574,96,83.445635,27.05574024943293,27.05574024943293
-119.164794,97,84.399508,-119.16479410053805,-119.16479410053805
-241.74142,100,85.379049,-241.74141963957464,-241.74141963957464
-90.315496,93,86.286872,-90.31549631530062,-90.31549631530062
-104.479634,96,87.215509,-104.4796343425995,-104.4796343425995
-147.824603,116,88.333472,-147.8246029346372,-147.8246029346372
-100.510501,148,89.772449,-100.5105014106324,-100.5105014106324
-78.318044,98,90.728652,-78.31804433347602,-78.31804433347602
-80.544336,68,91.383832,-80.5443361152032,-80.5443361152032
-114.864939,96,92.31579,-114.86493862359436,-114.86493862359436
-111.710243,71,92.99963,-111.71024270394227,-111.71024270394227
-108.978851,102,93.995035,-108.97885129993001,-108.97885129993001
-153.134293,137,95.331255,-153.1342932171545,-153.1342932171545
-32.992756,137,96.669641,-32.99275601456144,-32.99275601456144
-81.028646,83,97.490081,-81.02864617899269,-81.02864617899269
-57.163308,76,98.233387,-57.1633079595577,-57.1633079595577
-164.839104,92,105.274975,-164.8391036466071,-164.8391036466071
-47.208911,95,106.210053,-47.20891125138537,-47.20891125138537
-307.464406,96,107.144512,-307.4644064698487,-307.4644064698487
-60.071498,70,107.831102,-60.07149832212313,-60.07149832212313
-42.832756,165,109.431135,-42.83275640868882,-42.83275640868882
-128.076326,134,110.741196,-128.0763259351209,-128.0763259351209
-35.798419,99,111.700347,-35.79841946499867,-35.79841946499867
-289.526494,84,112.521208,-289.52649426399745,-289.52649426399745
