# {"t_start": 1611594563.0738935, "env_id": "LunarLanderSparse-v2"} 
r,l,t,ereward,reward_woD
-127.95724,76,2.526151,-127.95724045709932,-127.95724045709932
-114.267804,65,3.121926,-114.26780428321274,-114.26780428321274
-386.232398,118,4.255778,-386.23239781978504,-386.23239781978504
-121.623571,71,4.933928,-121.62357142748658,-121.62357142748658
-112.50847,73,5.628232,-112.50847016348008,-112.50847016348008
-196.716674,125,6.824147,-196.7166736518373,-196.7166736518373
-343.417043,91,7.705529,-343.41704287080944,-343.41704287080944
-114.665864,70,8.384012,-114.66586421070872,-114.66586421070872
-33.051925,93,9.291338,-33.051924810697386,-33.051924810697386
-401.601676,103,10.303409,-401.60167594713454,-401.60167594713454
-133.584747,102,11.280685,-133.5847468770437,-133.5847468770437
-137.798928,122,12.442847,-137.7989276327158,-137.7989276327158
-119.834481,73,13.148321,-119.83448095699379,-119.83448095699379
-156.650216,60,13.730269,-156.65021623821525,-156.65021623821525
-406.986444,113,14.807637,-406.9864443274748,-406.9864443274748
-496.448648,85,15.629505,-496.4486481323745,-496.4486481323745
-384.160375,85,16.444531,-384.16037519118925,-384.16037519118925
-293.480727,98,17.392454,-293.4807266443471,-293.4807266443471
-90.720883,128,18.628416,-90.7208828086008,-90.7208828086008
-426.228593,125,19.84189,-426.2285925803838,-426.2285925803838
-235.893849,141,21.199152,-235.89384895430177,-235.89384895430177
-195.052593,62,27.440775,-195.05259314519887,-195.05259314519887
-225.667088,106,28.495318,-225.66708771781242,-225.66708771781242
-126.81714,90,29.372703,-126.81714024791272,-126.81714024791272
-177.927225,91,30.265975,-177.92722481721233,-177.92722481721233
-186.174863,115,31.385851,-186.174863239633,-186.174863239633
-120.737986,68,32.034322,-120.73798636942098,-120.73798636942098
-137.229189,103,33.044111,-137.22918866588196,-137.22918866588196
-196.104947,70,33.726913,-196.1049469817242,-196.1049469817242
-170.746945,82,34.531023,-170.74694467082847,-170.74694467082847
